rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
02/07/2025,12:25:58.15,46.39,908.20,-339.36,0.77,-1.22,-1.76,-32.10,70.80,-13.50,32.44,10.035,
02/07/2025,12:25:58.26,57.13,911.62,-349.61,1.26,2.96,-3.68,-33.90,71.10,-13.80,32.25,10.035,
02/07/2025,12:25:58.36,40.53,911.62,-337.89,-0.40,-1.69,-1.87,-33.30,72.30,-14.85,32.20,10.035,
02/07/2025,12:25:58.46,41.99,909.18,-348.63,2.03,-0.61,-0.56,-34.20,70.95,-13.35,32.39,10.034,
02/07/2025,12:25:58.56,64.45,907.23,-347.17,-0.24,-1.77,-0.13,-32.70,71.70,-14.70,32.44,10.034,
02/07/2025,12:25:58.66,48.34,917.97,-341.31,1.21,0.83,0.44,-32.85,71.85,-13.05,32.29,10.033,
02/07/2025,12:25:58.76,48.83,898.93,-337.40,0.01,0.76,0.0,-33.75,71.25,-13.65,32.25,10.033,
02/07/2025,12:25:58.86,54.69,911.13,-357.42,-0.02,1.02,0.23,-33.75,70.95,-15.15,32.39,10.033,
02/07/2025,12:25:58.96,62.01,920.90,-354.49,1.60,1.56,1.73,-34.65,70.80,-13.50,32.25,10.032,
02/07/2025,12:25:59.06,47.85,903.32,-343.75,0.57,1.02,0.96,-32.85,71.85,-12.75,32.20,10.032,
02/07/2025,12:25:59.16,48.34,917.97,-345.70,1.64,1.65,0.30,-33.45,72.90,-13.35,32.39,10.032,
02/07/2025,12:25:59.26,49.32,908.69,-341.31,-1.27,-1.03,-0.56,-33.75,71.70,-13.95,32.58,10.031,
02/07/2025,12:25:59.36,45.90,901.37,-328.61,0.22,0.21,0.27,-32.70,71.25,-14.40,32.29,10.021,
02/07/2025,12:25:59.46,41.99,909.18,-330.57,1.72,1.12,-1.65,-32.55,71.55,-12.0,32.39,10.020,
02/07/2025,12:25:59.56,38.09,913.09,-341.80,2.02,2.27,-2.44,-32.85,71.10,-13.50,32.25,10.020,
02/07/2025,12:25:59.67,49.32,907.71,-343.75,3.11,-2.47,-0.56,-33.0,71.70,-13.65,32.29,10.020,
02/07/2025,12:25:59.77,43.95,911.62,-350.10,2.45,-0.05,-0.63,-34.20,72.45,-12.60,32.25,10.020,
02/07/2025,12:25:59.87,45.90,906.25,-345.70,1.08,0.53,0.16,-33.30,71.55,-13.05,32.10,10.020,
02/07/2025,12:25:59.97,37.60,908.69,-341.80,0.85,2.63,-1.64,-34.20,71.70,-14.40,32.53,10.019,
02/07/2025,12:26:00.07,48.34,905.76,-341.80,1.24,-1.31,-0.08,-33.45,71.70,-13.35,32.29,10.019,
02/07/2025,12:26:00.17,62.50,900.88,-334.47,1.24,0.21,2.03,-33.0,71.25,-13.35,32.29,10.019,
02/07/2025,12:26:00.27,34.67,904.79,-330.57,1.17,0.22,0.27,-35.10,71.10,-13.50,32.39,10.019,
02/07/2025,12:26:00.37,57.13,912.60,-354.98,0.21,0.21,0.64,-33.45,70.95,-13.35,32.39,10.019,
02/07/2025,12:26:00.47,41.50,911.62,-338.87,-1.11,-1.32,-1.31,-33.45,70.95,-12.60,32.25,10.019,
02/07/2025,12:26:00.57,41.50,914.55,-330.08,1.58,-0.85,-0.35,-32.85,71.55,-13.80,32.20,10.018,
02/07/2025,12:26:00.67,41.99,909.67,-345.21,0.39,2.47,-0.71,-33.90,70.35,-14.25,32.10,10.018,
02/07/2025,12:26:00.77,60.06,908.20,-331.54,0.56,1.28,0.16,-33.0,72.45,-12.90,32.39,10.009,
02/07/2025,12:26:00.87,42.97,914.55,-339.36,1.68,0.31,-1.59,-33.45,71.25,-13.35,32.25,10.009,
02/07/2025,12:26:00.97,41.50,914.06,-334.47,0.39,1.20,-1.41,-33.30,71.10,-12.75,32.25,10.009,
02/07/2025,12:26:01.08,51.76,911.62,-337.89,-0.38,1.47,2.56,-33.75,71.25,-12.90,32.29,10.009,
02/07/2025,12:26:01.18,45.90,919.92,-341.80,2.05,0.08,-4.68,-31.80,71.85,-13.50,32.25,10.009,
02/07/2025,12:26:01.28,46.39,909.18,-335.45,2.27,-1.87,1.49,-33.0,70.95,-13.95,32.29,10.009,
02/07/2025,12:26:01.38,44.92,907.71,-339.84,1.47,2.26,-0.22,-33.30,71.85,-13.80,32.10,10.009,
02/07/2025,12:26:01.48,48.83,922.36,-339.36,-1.13,1.07,-1.74,-32.85,70.35,-12.45,32.29,10.008,
02/07/2025,12:26:01.58,39.55,916.02,-342.77,-1.26,1.39,-1.82,-32.25,70.95,-12.60,32.39,10.008,
02/07/2025,12:26:01.68,44.92,932.62,-340.82,1.24,0.72,-1.15,-33.30,71.10,-13.05,32.39,10.008,
02/07/2025,12:26:01.78,59.08,912.11,-339.84,-0.60,2.02,0.03,-33.0,70.95,-13.95,32.25,10.008,
02/07/2025,12:26:01.88,53.22,911.13,-356.45,0.86,1.56,0.37,-33.0,70.50,-13.65,32.25,10.008,
02/07/2025,12:26:01.98,33.69,911.62,-342.77,-2.19,-1.26,-0.73,-33.30,71.85,-13.05,32.39,10.008,
02/07/2025,12:26:02.08,54.20,916.50,-346.68,2.32,-0.86,1.78,-34.20,70.50,-13.65,32.44,10.008,
02/07/2025,12:26:02.18,48.83,918.95,-340.33,-0.02,0.12,-1.98,-32.85,71.55,-14.25,32.25,10.0,
02/07/2025,12:26:02.28,41.50,905.76,-344.73,-0.29,0.66,-0.29,-33.90,71.85,-12.75,32.25,10.0,
02/07/2025,12:26:02.38,37.11,923.34,-348.63,0.62,-0.63,-0.15,-34.95,70.50,-13.65,32.39,10.0,
02/07/2025,12:26:02.49,56.15,910.16,-349.12,-0.48,0.70,-1.25,-34.95,70.95,-11.85,32.39,10.0,
02/07/2025,12:26:02.59,48.83,910.64,-333.98,-1.30,-0.41,-0.50,-33.45,71.25,-13.65,32.53,10.0,
02/07/2025,12:26:02.69,66.41,917.97,-360.35,0.22,1.34,1.24,-34.50,71.70,-13.95,32.10,10.0,
02/07/2025,12:26:02.79,57.62,910.16,-347.66,-2.65,0.23,-1.52,-35.10,70.35,-13.80,32.29,10.0,
02/07/2025,12:26:02.89,46.39,909.67,-333.50,-0.01,0.69,-0.11,-33.45,70.20,-13.35,32.25,10.0,
02/07/2025,12:26:02.99,59.08,916.99,-336.91,1.30,1.73,0.40,-33.45,71.25,-13.35,32.01,10.0,
02/07/2025,12:26:03.09,36.13,914.55,-345.70,1.68,-1.15,-1.44,-33.90,70.80,-13.50,32.39,10.0,
02/07/2025,12:26:03.19,57.62,904.30,-343.75,2.33,-0.29,-1.16,-33.30,70.05,-14.25,32.29,10.0,
02/07/2025,12:26:03.29,43.95,903.32,-348.14,0.35,1.12,-2.66,-33.90,70.80,-13.50,32.20,10.0,
02/07/2025,12:26:03.39,45.41,923.83,-341.80,0.90,0.49,-2.44,-33.75,72.0,-13.35,32.10,10.0,
02/07/2025,12:26:03.49,41.02,909.18,-336.91,-1.43,0.52,1.60,-31.20,71.25,-12.90,32.29,10.0,
02/07/2025,12:26:03.59,50.29,912.11,-342.29,2.06,0.17,-0.91,-33.45,72.45,-14.40,32.10,9.993,
02/07/2025,12:26:03.69,41.02,900.88,-332.52,0.82,-0.82,-0.84,-33.30,71.85,-13.80,32.06,9.993,
02/07/2025,12:26:03.79,48.34,908.69,-344.73,-0.06,0.60,1.60,-33.45,70.95,-12.90,31.91,9.993,
02/07/2025,12:26:03.90,42.97,921.88,-333.98,2.31,0.82,-1.54,-32.70,71.25,-12.60,32.29,9.993,
02/07/2025,12:26:04.00,41.99,910.64,-333.98,-0.58,-0.06,1.58,-34.20,72.0,-12.60,32.25,9.993,
02/07/2025,12:26:04.10,47.36,915.04,-345.21,0.0,-0.36,-0.86,-33.45,71.25,-14.40,32.25,9.993,
02/07/2025,12:26:04.20,39.06,919.43,-334.96,0.89,0.37,1.79,-33.60,72.60,-12.75,32.01,9.993,
02/07/2025,12:26:04.30,27.34,924.32,-338.87,0.82,0.85,1.92,-34.20,71.70,-13.35,32.25,9.993,
02/07/2025,12:26:04.40,44.92,916.02,-335.94,1.81,0.44,0.15,-34.35,73.35,-12.75,32.25,9.993,
02/07/2025,12:26:04.50,68.85,865.23,-352.54,0.94,-1.86,-0.01,-34.20,71.25,-13.65,32.10,9.993,
02/07/2025,12:26:04.60,49.32,897.95,-333.98,1.61,0.27,-1.37,-33.75,72.45,-14.40,32.01,9.993,
02/07/2025,12:26:04.70,61.04,904.30,-345.70,2.37,1.88,-2.30,-33.75,71.70,-13.95,31.91,9.993,
02/07/2025,12:26:04.80,54.20,913.57,-340.82,1.51,-1.27,-0.63,-33.60,73.05,-11.70,32.20,9.993,
02/07/2025,12:26:04.90,46.39,916.02,-350.10,-0.14,2.18,-1.51,-33.90,71.10,-13.05,32.29,9.993,
02/07/2025,12:26:05.00,39.06,912.11,-347.17,0.31,0.22,-0.02,-35.10,71.85,-13.50,32.39,9.987,
02/07/2025,12:26:05.10,56.64,924.32,-333.98,0.44,2.66,3.57,-33.60,70.80,-14.55,32.25,9.987,
02/07/2025,12:26:05.20,48.83,919.43,-348.14,1.85,-0.78,0.69,-34.20,71.25,-12.15,32.10,9.987,
02/07/2025,12:26:05.31,46.88,908.69,-346.19,3.95,0.58,-0.95,-32.70,72.90,-13.35,32.10,9.987,
02/07/2025,12:26:05.41,56.64,912.11,-335.94,0.49,0.88,-1.52,-33.60,72.30,-12.0,32.20,9.987,
02/07/2025,12:26:05.51,44.92,921.88,-342.77,1.87,-0.94,-1.63,-33.60,71.55,-12.75,32.25,9.987,
02/07/2025,12:26:05.61,54.20,908.20,-345.21,0.54,0.63,-1.56,-33.75,72.0,-14.70,32.10,9.987,
02/07/2025,12:26:05.71,56.64,925.78,-344.24,1.98,0.04,-0.91,-32.70,71.70,-12.90,32.20,9.988,
02/07/2025,12:26:05.81,38.57,926.76,-339.36,1.53,-1.69,-2.16,-33.45,72.0,-15.15,32.29,9.988,
02/07/2025,12:26:05.91,41.99,909.18,-338.38,-0.11,-0.04,0.45,-33.30,70.05,-13.80,32.25,9.988,
02/07/2025,12:26:06.01,48.34,909.18,-341.31,0.95,-0.13,0.60,-34.50,70.95,-12.90,32.25,9.988,
02/07/2025,12:26:06.11,34.67,916.99,-348.63,0.82,0.58,0.21,-33.75,71.70,-13.35,31.91,9.988,
02/07/2025,12:26:06.21,44.92,920.90,-333.01,1.15,1.43,1.27,-33.90,70.80,-13.05,32.10,9.988,
02/07/2025,12:26:06.31,55.18,910.64,-337.40,2.15,0.98,-0.62,-33.30,72.30,-12.75,32.20,9.988,
02/07/2025,12:26:06.41,41.02,928.71,-324.71,0.76,1.21,-0.06,-33.45,71.25,-11.85,32.01,9.982,
02/07/2025,12:26:06.51,42.97,915.53,-350.10,-0.24,0.82,0.83,-33.75,71.70,-13.35,32.25,9.982,
02/07/2025,12:26:06.61,38.09,900.39,-343.26,2.47,1.28,0.03,-33.75,71.70,-13.95,32.01,9.982,
02/07/2025,12:26:06.71,50.78,919.43,-351.07,0.01,-0.78,-0.73,-33.45,72.0,-13.35,32.25,9.982,
02/07/2025,12:26:06.82,52.25,909.67,-350.59,1.33,0.56,1.05,-32.10,71.10,-13.80,32.39,9.982,
02/07/2025,12:26:06.92,47.85,921.88,-335.45,1.98,-1.23,-0.31,-32.70,71.25,-12.90,32.06,9.983,
02/07/2025,12:26:07.02,41.99,908.69,-331.54,2.18,-0.53,0.18,-34.50,71.70,-12.90,31.91,9.983,
02/07/2025,12:26:07.12,42.97,902.83,-351.07,0.72,0.08,-2.21,-32.55,70.35,-13.80,31.91,9.983,
02/07/2025,12:26:07.22,55.18,912.11,-344.73,-0.14,-0.45,-0.98,-33.75,72.0,-13.65,32.25,9.983,
02/07/2025,12:26:07.32,49.80,914.06,-341.31,0.37,-1.57,-2.10,-32.70,73.65,-11.55,32.25,9.983,
02/07/2025,12:26:07.42,44.43,904.79,-336.91,1.36,-0.66,-1.52,-33.75,71.70,-13.95,32.01,9.983,
02/07/2025,12:26:07.52,46.88,925.78,-348.63,0.74,1.98,-1.46,-33.30,72.30,-11.70,32.06,9.983,
02/07/2025,12:26:07.62,41.02,912.11,-342.29,2.41,-1.18,-3.63,-33.60,73.35,-14.85,32.10,9.983,
02/07/2025,12:26:07.72,46.39,915.53,-332.52,1.44,-1.44,0.76,-34.35,71.10,-13.05,31.86,9.983,
02/07/2025,12:26:07.82,49.32,911.13,-340.33,0.89,1.09,1.33,-32.55,71.55,-12.45,32.10,9.978,
02/07/2025,12:26:07.92,42.48,914.55,-340.82,0.13,0.99,1.37,-32.55,71.10,-12.45,32.25,9.978,
02/07/2025,12:26:08.02,43.95,907.23,-338.87,1.32,-0.21,-1.53,-32.55,71.55,-12.75,32.20,9.978,
02/07/2025,12:26:08.13,47.85,915.04,-333.98,0.02,-0.80,-0.44,-31.95,70.50,-13.65,32.29,9.978,
02/07/2025,12:26:08.23,55.18,909.18,-336.43,0.79,-0.05,-1.68,-32.85,72.30,-13.50,32.10,9.978,
02/07/2025,12:26:08.33,47.85,915.53,-343.26,0.78,0.27,-0.04,-34.50,71.70,-13.65,32.29,9.979,
02/07/2025,12:26:08.43,44.92,909.67,-339.84,-0.27,-0.27,-0.27,-33.0,71.25,-12.90,32.20,9.979,
02/07/2025,12:26:08.53,48.34,917.48,-350.10,0.85,-1.12,-1.14,-33.0,71.70,-13.35,31.77,9.979,
02/07/2025,12:26:08.63,51.76,915.04,-349.61,1.84,0.69,1.35,-33.90,72.30,-12.45,32.01,9.979,
02/07/2025,12:26:08.73,45.41,905.27,-342.77,0.44,-0.23,0.44,-33.30,70.35,-14.55,32.29,9.979,
02/07/2025,12:26:08.83,29.79,913.09,-335.45,1.84,-0.59,-0.56,-32.85,72.30,-14.25,32.25,9.979,
02/07/2025,12:26:08.93,51.76,915.04,-348.63,0.73,-0.08,-1.08,-33.0,72.45,-13.35,32.25,9.979,
02/07/2025,12:26:09.03,57.13,907.71,-334.96,0.55,-0.05,-0.73,-33.90,71.55,-13.50,32.01,9.979,
02/07/2025,12:26:09.13,51.76,909.67,-345.70,3.76,-1.74,-0.38,-33.45,71.70,-14.40,31.91,9.979,
02/07/2025,12:26:09.23,56.64,915.04,-341.80,0.60,0.37,0.15,-32.55,72.60,-14.25,31.86,9.980,
02/07/2025,12:26:09.33,47.36,910.16,-347.17,0.55,1.44,-1.56,-33.30,72.30,-13.50,32.01,9.975,
02/07/2025,12:26:09.43,47.36,911.62,-335.94,-0.31,-1.70,-1.03,-33.30,71.55,-13.05,32.06,9.975,
02/07/2025,12:26:09.53,45.41,911.62,-353.03,-1.54,1.68,-0.22,-33.75,71.25,-12.15,32.25,9.975,
02/07/2025,12:26:09.64,51.76,910.64,-339.84,1.62,1.10,0.31,-33.75,72.45,-12.90,32.20,9.975,
02/07/2025,12:26:09.74,53.71,912.60,-355.96,0.55,0.95,-0.63,-33.45,71.25,-14.40,32.01,9.975,
02/07/2025,12:26:09.84,55.18,914.06,-354.49,-1.12,0.58,-0.93,-34.95,70.95,-13.65,32.29,9.975,
02/07/2025,12:26:09.94,41.02,917.97,-352.05,0.42,-0.53,-2.21,-33.0,72.0,-12.60,32.10,9.975,
02/07/2025,12:26:10.04,56.64,912.60,-343.75,-0.28,-1.18,-3.34,-32.55,71.85,-13.80,32.06,9.975,
02/07/2025,12:26:10.14,41.02,911.62,-329.10,-0.82,0.79,0.34,-34.35,71.55,-14.25,32.25,9.976,
02/07/2025,12:26:10.24,41.99,908.69,-338.87,0.08,1.75,-0.32,-34.50,71.70,-12.60,32.20,9.976,
02/07/2025,12:26:10.34,49.80,904.79,-345.70,1.17,-1.43,-0.94,-33.60,71.10,-12.45,32.10,9.976,
02/07/2025,12:26:10.44,50.78,918.95,-343.26,-0.35,2.32,-1.40,-32.55,70.35,-12.75,32.01,9.976,
02/07/2025,12:26:10.54,46.88,916.50,-341.80,0.82,0.97,0.24,-35.25,72.45,-11.55,32.01,9.976,
02/07/2025,12:26:10.64,54.20,922.85,-337.89,-0.13,0.25,-1.57,-33.75,70.50,-13.35,32.06,9.971,
02/07/2025,12:26:10.74,46.88,913.09,-345.70,1.66,-0.43,-0.53,-33.60,71.55,-13.50,32.06,9.972,
02/07/2025,12:26:10.84,56.15,909.18,-324.71,1.64,1.76,-1.17,-33.0,70.95,-13.95,32.10,9.972,
02/07/2025,12:26:10.94,52.25,927.25,-332.03,0.50,0.52,0.08,-33.0,71.70,-12.60,32.01,9.972,
02/07/2025,12:26:11.05,38.57,919.43,-340.82,1.67,0.91,-0.43,-34.20,70.50,-12.60,31.72,9.972,
02/07/2025,12:26:11.15,48.34,925.29,-340.33,1.15,1.65,0.60,-33.30,73.35,-14.85,31.67,9.972,
02/07/2025,12:26:11.25,39.55,904.79,-346.19,1.37,-1.46,-2.16,-33.90,71.10,-13.80,32.20,9.972,
