02/07/2025,12:25:16.96,-945.31,-4.88,-326.66,0.61,1.45,0.08,35.55,63.30,-19.05,30.28,10.227,
02/07/2025,12:25:17.06,-945.80,4.88,-311.52,-1.12,2.33,-0.47,35.10,63.90,-19.65,30.14,10.193,
02/07/2025,12:25:17.16,-950.68,-4.39,-320.80,0.80,0.53,-0.59,36.15,62.70,-17.40,30.28,10.188,
02/07/2025,12:25:17.26,-943.85,-0.49,-323.73,-0.51,0.89,-2.50,35.25,63.0,-16.95,30.19,10.183,
02/07/2025,12:25:17.36,-948.24,-0.49,-318.36,1.39,0.82,-2.28,35.40,63.90,-19.95,30.19,10.178,
02/07/2025,12:25:17.47,-939.94,-5.86,-315.92,1.10,-1.05,0.48,36.15,63.15,-18.90,29.90,10.174,
02/07/2025,12:25:17.57,-938.48,-14.65,-329.59,-0.82,0.17,-0.62,36.15,62.40,-18.45,30.19,10.169,
02/07/2025,12:25:17.67,-942.87,11.23,-318.85,-0.25,-1.35,-2.93,36.0,62.55,-16.95,30.28,10.165,
02/07/2025,12:25:17.77,-957.03,-2.93,-314.94,1.50,1.52,-1.41,36.15,61.95,-17.85,30.19,10.162,
02/07/2025,12:25:17.87,-954.10,3.91,-327.15,1.69,0.73,-0.82,34.65,60.90,-18.45,30.28,10.158,
02/07/2025,12:25:17.97,-949.71,1.46,-320.31,0.39,1.17,1.37,35.55,61.80,-18.30,29.95,10.155,
02/07/2025,12:25:18.07,-946.78,-11.23,-329.59,0.01,0.46,-1.42,36.15,63.45,-17.85,29.95,10.151,
02/07/2025,12:25:18.17,-963.38,-3.91,-323.73,1.82,1.21,-1.07,36.60,63.15,-19.20,30.28,10.148,
02/07/2025,12:25:18.27,-939.94,4.39,-319.82,0.15,-1.54,-1.77,37.05,63.30,-18.75,30.28,10.145,
02/07/2025,12:25:18.37,-937.99,3.91,-328.13,-1.20,2.28,-0.76,36.60,63.45,-16.65,30.19,10.142,
02/07/2025,12:25:18.47,-937.50,2.93,-330.57,-0.21,-0.21,2.11,37.95,62.40,-17.85,30.19,10.139,
02/07/2025,12:25:18.57,-946.29,1.95,-318.36,1.64,1.55,-3.39,35.40,61.20,-17.85,30.43,10.136,
02/07/2025,12:25:18.67,-946.78,-2.93,-317.87,1.53,-1.60,1.86,36.60,63.90,-18.15,30.28,10.115,
02/07/2025,12:25:18.77,-949.71,-7.32,-324.22,-0.13,0.05,0.37,35.40,63.45,-18.15,30.14,10.112,
02/07/2025,12:25:18.87,-943.36,-15.14,-313.96,1.02,-0.16,-1.22,36.75,62.25,-17.25,30.33,10.110,
02/07/2025,12:25:18.97,-951.17,-15.63,-324.22,0.44,-1.68,-1.51,36.75,62.55,-17.25,30.19,10.108,
02/07/2025,12:25:19.08,-949.22,-5.86,-320.31,1.51,-0.02,-0.79,35.85,63.90,-17.85,30.43,10.106,
02/07/2025,12:25:19.18,-933.11,-5.86,-311.04,2.03,2.18,-0.95,35.85,62.70,-19.20,30.19,10.105,
02/07/2025,12:25:19.28,-963.38,-25.39,-321.78,0.87,0.12,-2.31,35.10,61.65,-18.15,29.99,10.103,
02/07/2025,12:25:19.38,-960.45,-20.02,-321.29,0.32,1.93,-0.11,36.60,62.40,-18.45,30.09,10.101,
02/07/2025,12:25:19.48,-938.48,6.84,-316.41,1.16,-1.13,-1.27,35.85,62.70,-17.85,30.09,10.099,
02/07/2025,12:25:19.58,-948.73,-6.35,-316.41,-0.81,0.41,2.03,35.85,62.40,-19.20,30.33,10.098,
02/07/2025,12:25:19.68,-946.29,0.98,-310.06,0.86,2.61,-2.87,36.90,63.15,-18.45,30.19,10.096,
02/07/2025,12:25:19.78,-946.78,-5.86,-328.13,0.94,-0.66,-2.08,36.60,63.90,-18.45,30.19,10.095,
02/07/2025,12:25:19.88,-944.82,10.25,-326.66,0.55,2.28,-0.24,36.30,61.80,-18.30,30.09,10.093,
02/07/2025,12:25:19.98,-943.85,0.0,-312.50,-0.80,-2.23,-0.45,35.25,62.55,-16.95,29.95,10.092,
02/07/2025,12:25:20.08,-955.57,-3.42,-326.17,-1.08,2.25,-1.22,36.15,63.15,-18.90,29.95,10.090,
02/07/2025,12:25:20.18,-952.64,-16.11,-335.45,1.08,-1.21,-0.88,35.40,61.95,-17.85,29.95,10.074,
02/07/2025,12:25:20.28,-950.20,-3.42,-327.64,0.35,0.51,-0.84,35.85,62.40,-18.45,30.19,10.073,
02/07/2025,12:25:20.38,-939.94,-1.46,-322.27,0.76,-0.60,-0.88,34.65,60.45,-17.10,29.95,10.072,
02/07/2025,12:25:20.48,-961.91,0.49,-321.78,0.29,0.71,-0.82,36.30,62.55,-17.55,30.09,10.071,
02/07/2025,12:25:20.59,-948.24,-3.42,-319.34,0.37,0.98,0.81,36.30,62.55,-19.05,29.80,10.070,
02/07/2025,12:25:20.69,-937.50,-3.42,-320.31,1.90,1.66,1.57,36.15,62.70,-18.15,30.09,10.069,
02/07/2025,12:25:20.79,-961.91,-0.49,-313.96,0.92,0.17,0.64,36.75,62.55,-17.55,30.09,10.068,
02/07/2025,12:25:20.89,-939.45,2.93,-320.31,1.49,0.20,-0.46,35.85,61.95,-17.85,29.99,10.067,
02/07/2025,12:25:20.99,-943.36,9.28,-315.43,2.79,0.29,0.13,36.30,63.30,-19.05,30.19,10.066,
02/07/2025,12:25:21.09,-935.55,-19.53,-321.78,0.63,-0.90,-1.35,36.30,61.80,-18.75,29.95,10.065,
02/07/2025,12:25:21.19,-929.20,-11.72,-312.99,1.46,0.79,-0.36,36.15,61.65,-17.85,29.99,10.065,
02/07/2025,12:25:21.29,-945.80,-3.42,-318.85,-0.34,-0.36,1.34,36.75,62.25,-17.55,29.95,10.064,
02/07/2025,12:25:21.39,-943.36,-5.86,-327.64,-1.18,0.60,-2.0,36.30,62.55,-17.25,30.19,10.063,
02/07/2025,12:25:21.49,-940.43,0.98,-318.85,-0.34,-0.87,-2.55,36.30,63.75,-18.75,30.19,10.062,
02/07/2025,12:25:21.59,-939.45,-5.86,-310.06,1.09,1.23,-0.45,36.90,61.65,-17.40,30.19,10.061,
02/07/2025,12:25:21.69,-939.94,-4.88,-318.85,0.62,0.07,-0.21,34.95,64.05,-18.0,30.28,10.061,
02/07/2025,12:25:21.79,-947.75,4.39,-320.80,-0.13,0.32,-1.29,36.0,63.0,-18.0,30.19,10.048,
02/07/2025,12:25:21.89,-946.78,-14.16,-324.22,-0.31,1.11,-1.03,36.30,63.0,-16.95,30.14,10.047,
02/07/2025,12:25:21.99,-934.08,-6.35,-329.59,2.16,1.55,-0.40,36.0,63.30,-18.0,30.09,10.047,
02/07/2025,12:25:22.09,-953.61,13.18,-328.61,0.24,2.38,-1.81,36.75,62.55,-17.25,29.99,10.046,
02/07/2025,12:25:22.20,-944.82,-4.39,-317.38,-0.78,2.19,-1.66,36.60,62.70,-18.45,29.95,10.046,
02/07/2025,12:25:22.30,-939.94,1.95,-321.78,0.63,1.08,0.91,37.05,63.0,-18.30,30.33,10.045,
02/07/2025,12:25:22.40,-942.38,-2.44,-325.20,-0.45,-0.78,-1.56,36.30,62.55,-17.55,30.19,10.045,
02/07/2025,12:25:22.50,-940.92,-21.00,-317.38,-0.24,0.54,-0.40,35.40,62.70,-18.45,29.95,10.044,
02/07/2025,12:25:22.60,-944.82,-2.44,-328.13,0.25,1.20,-0.45,36.0,64.05,-17.25,30.09,10.044,
02/07/2025,12:25:22.70,-932.62,-7.32,-323.73,-0.18,-0.89,-1.66,35.40,61.65,-19.65,30.43,10.043,
02/07/2025,12:25:22.80,-946.29,3.42,-324.71,0.65,-0.20,-2.74,36.90,61.20,-17.85,30.47,10.043,
02/07/2025,12:25:22.90,-939.45,-9.28,-333.98,1.23,-0.19,-1.96,36.15,61.95,-17.40,30.33,10.042,
02/07/2025,12:25:23.00,-935.55,-12.21,-319.82,0.73,0.19,-0.94,35.25,63.0,-17.25,29.90,10.042,
02/07/2025,12:25:23.10,-1172.85,-76.17,-451.66,21.81,155.42,-36.69,35.40,61.95,-19.65,30.19,10.041,
02/07/2025,12:25:23.20,-882.81,-170.90,-518.55,14.08,121.62,-74.84,33.75,54.15,-28.05,30.33,10.041,
02/07/2025,12:25:23.30,-749.51,-238.77,-514.65,14.82,70.99,-89.24,28.05,48.30,-35.85,30.33,10.041,
02/07/2025,12:25:23.40,-538.09,-279.30,-537.60,35.33,78.15,-36.99,22.50,40.80,-42.0,29.99,10.030,
02/07/2025,12:25:23.50,-381.35,-348.14,-707.03,11.02,56.37,-25.79,16.80,36.75,-44.70,30.33,10.030,
02/07/2025,12:25:23.60,-282.23,-461.91,-793.46,20.73,41.69,-20.71,12.60,33.90,-47.10,30.09,10.029,
02/07/2025,12:25:23.71,-286.13,-455.08,-763.67,4.49,28.52,-28.13,10.80,32.70,-47.10,30.19,10.029,
02/07/2025,12:25:23.81,-216.80,-500.0,-795.41,3.17,-14.73,-24.80,11.10,30.45,-46.35,30.28,10.029,
02/07/2025,12:25:23.91,-240.23,-453.13,-774.41,-0.92,-56.83,-16.91,14.10,29.70,-45.90,30.28,10.029,
02/07/2025,12:25:24.01,-302.25,-478.03,-759.28,-2.21,-48.39,-11.75,17.25,29.85,-44.25,29.99,10.028,
02/07/2025,12:25:24.11,-413.57,-475.59,-730.96,-6.04,-47.67,-1.23,20.55,28.80,-42.90,30.19,10.028,
02/07/2025,12:25:24.21,-493.65,-534.18,-695.80,2.96,-44.52,-5.85,24.15,29.85,-39.30,29.95,10.028,
02/07/2025,12:25:24.31,-445.80,-493.65,-715.33,7.56,-11.62,22.17,25.50,29.40,-38.70,30.43,10.028,
02/07/2025,12:25:24.41,-479.00,-552.25,-813.96,-22.94,-1.34,2.64,25.50,28.95,-40.20,30.43,10.027,
02/07/2025,12:25:24.51,-395.51,-443.85,-705.57,-10.28,-1.15,-5.27,26.40,29.10,-38.25,30.33,10.027,
02/07/2025,12:25:24.61,-437.99,-531.74,-724.12,-5.05,-3.17,-6.82,24.75,29.70,-37.95,30.33,10.027,
02/07/2025,12:25:24.71,-452.64,-536.62,-687.99,5.86,-1.83,-11.24,27.30,27.45,-38.40,30.28,10.027,
02/07/2025,12:25:24.81,-459.96,-558.59,-666.02,0.28,-1.56,-8.52,25.35,28.35,-38.25,30.47,10.026,
02/07/2025,12:25:24.91,-440.43,-544.43,-675.29,1.40,8.48,-3.17,25.80,28.20,-38.40,30.62,10.017,
02/07/2025,12:25:25.01,-435.06,-552.25,-684.57,3.06,5.09,-5.18,25.35,27.30,-40.35,30.95,10.017,
02/07/2025,12:25:25.11,-410.16,-549.32,-683.11,15.79,23.21,-7.14,24.15,26.85,-39.30,30.81,10.017,
02/07/2025,12:25:25.21,-379.88,-600.59,-660.16,18.12,20.73,1.38,23.25,24.45,-40.95,31.14,10.017,
02/07/2025,12:25:25.32,-351.07,-591.31,-680.18,7.15,9.76,2.23,22.50,24.45,-40.95,31.34,10.017,
02/07/2025,12:25:25.42,-358.40,-592.77,-658.69,0.37,-2.76,-2.96,21.30,23.10,-41.10,31.38,10.017,
02/07/2025,12:25:25.52,-371.58,-580.57,-651.37,-2.95,-2.87,-3.47,23.70,23.25,-40.20,31.48,10.017,
02/07/2025,12:25:25.62,-380.86,-590.82,-666.99,-8.18,-1.56,1.79,22.95,23.25,-42.0,31.38,10.016,
02/07/2025,12:25:25.72,-382.81,-595.21,-677.25,-26.98,-30.91,-2.98,23.10,25.05,-41.40,31.38,10.016,
02/07/2025,12:25:25.82,-442.38,-579.59,-676.27,-7.34,-2.95,1.60,25.20,26.70,-39.45,31.72,10.016,
02/07/2025,12:25:25.92,-442.87,-569.34,-663.57,-3.92,1.28,-6.29,24.45,26.70,-39.15,31.72,10.016,
02/07/2025,12:25:26.02,-437.01,-579.59,-705.08,-8.33,7.26,-2.39,23.25,27.90,-40.20,31.67,10.016,
02/07/2025,12:25:26.12,-377.93,-585.45,-660.64,2.57,2.32,-7.95,24.45,26.70,-39.75,31.67,10.016,
02/07/2025,12:25:26.22,-370.12,-552.73,-816.41,5.54,-4.23,-12.32,21.15,26.25,-40.95,31.77,10.016,
02/07/2025,12:25:26.32,-364.75,-535.16,-762.21,-2.98,-111.80,-52.68,24.60,24.60,-40.05,31.72,10.016,
02/07/2025,12:25:26.42,-479.49,-576.17,-764.16,-3.56,-9.16,-6.12,26.10,24.60,-36.0,31.91,10.015,
02/07/2025,12:25:26.52,-473.63,-581.54,-627.93,5.63,38.77,-9.68,24.75,24.75,-37.95,31.72,10.008,
02/07/2025,12:25:26.62,-358.40,-580.08,-703.61,-7.86,28.03,-9.0,23.70,25.95,-39.75,31.91,10.008,
02/07/2025,12:25:26.72,-286.62,-552.73,-719.73,-3.82,51.33,-10.44,20.10,25.80,-42.15,32.01,10.008,
02/07/2025,12:25:26.83,-252.44,-577.15,-736.33,-10.01,18.85,2.26,17.10,25.20,-43.05,32.20,10.007,
02/07/2025,12:25:26.93,-271.97,-574.22,-788.57,-30.81,-17.41,0.18,16.05,25.35,-43.65,32.10,10.007,
02/07/2025,12:25:27.03,-213.87,-491.70,-845.70,-36.53,-3.15,8.63,15.90,28.65,-43.35,32.10,10.007,
02/07/2025,12:25:27.13,-182.62,-420.41,-744.14,-8.82,-9.06,5.16,17.55,30.30,-43.65,32.25,10.007,
02/07/2025,12:25:27.23,-197.27,-405.76,-860.35,12.11,15.72,-15.11,15.45,30.75,-44.70,32.10,10.007,
02/07/2025,12:25:27.33,-176.27,-534.18,-832.52,15.40,6.16,1.27,14.70,28.35,-43.65,32.06,10.007,
02/07/2025,12:25:27.43,-178.22,-499.02,-880.37,-1.69,5.02,-2.53,14.25,28.05,-45.0,32.01,10.007,
02/07/2025,12:25:27.53,-164.55,-451.17,-865.23,-1.96,1.59,-1.24,13.65,28.95,-43.80,32.01,10.007,
02/07/2025,12:25:27.63,-146.97,-440.92,-833.98,1.69,0.33,0.81,14.70,30.30,-44.25,31.91,10.007,
02/07/2025,12:25:27.73,-199.22,-484.86,-881.35,4.21,-4.91,-0.68,13.35,28.95,-43.05,32.06,10.007,
02/07/2025,12:25:27.83,-187.50,-462.89,-848.63,10.76,11.23,1.01,14.25,29.10,-42.90,31.86,10.007,
02/07/2025,12:25:27.93,-164.06,-441.41,-813.48,13.11,0.93,-3.28,14.10,30.45,-43.80,31.72,10.0,
02/07/2025,12:25:28.03,-185.06,-519.53,-805.66,7.67,0.80,1.40,15.0,28.80,-43.95,31.91,10.0,
02/07/2025,12:25:28.13,-143.07,-504.88,-781.25,24.56,33.98,-9.17,12.75,28.35,-44.70,31.72,10.0,
02/07/2025,12:25:28.23,-125.49,-530.76,-782.23,-0.25,3.20,-2.27,12.0,26.10,-45.0,32.29,10.0,
02/07/2025,12:25:28.34,-125.49,-507.32,-783.69,3.63,-8.39,1.88,12.75,27.30,-45.45,31.91,10.0,
02/07/2025,12:25:28.44,-145.51,-566.89,-807.62,1.40,5.30,-5.40,13.05,27.0,-46.65,32.20,10.0,
02/07/2025,12:25:28.54,-136.23,-534.18,-804.69,6.82,-0.15,-1.62,13.20,25.35,-43.65,32.25,10.0,
02/07/2025,12:25:28.64,-144.04,-544.43,-758.30,-3.42,-8.13,-0.44,12.60,25.50,-45.15,32.39,10.0,
02/07/2025,12:25:28.74,-135.74,-543.95,-810.55,4.95,-0.34,-1.82,14.10,26.25,-45.15,32.25,10.0,
02/07/2025,12:25:28.84,-149.41,-503.91,-785.16,3.65,2.84,-5.66,14.10,25.95,-45.90,32.29,10.0,
02/07/2025,12:25:28.94,-143.07,-507.81,-779.79,-5.43,-2.83,-1.18,14.10,25.50,-46.65,32.29,10.0,
02/07/2025,12:25:29.04,-142.09,-534.18,-800.78,-8.81,-9.18,-0.43,15.0,25.80,-47.25,32.29,10.0,
02/07/2025,12:25:29.14,-148.44,-516.60,-804.20,-9.46,-9.67,-7.10,15.0,25.80,-46.80,32.29,10.0,
02/07/2025,12:25:29.24,-170.90,-506.84,-800.78,-5.44,-3.03,-0.69,15.90,28.20,-46.65,32.73,10.0,
02/07/2025,12:25:29.34,-166.02,-469.73,-811.04,-4.02,-2.66,5.31,16.80,28.05,-45.45,32.73,10.0,
02/07/2025,12:25:29.44,-178.71,-485.84,-803.71,-0.89,0.44,2.09,17.25,28.05,-45.75,32.39,10.0,
