rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
07/02/2025,12:20:57.10,-463.87,21.97,854.00,31.11,-42.38,-139.63,34.95,0.30,7.95,32.20,10.294,
07/02/2025,12:20:57.21,-300.29,-271.48,864.26,36.83,-58.40,-178.51,37.35,-9.30,11.40,32.10,10.284,
07/02/2025,12:20:57.31,-49.32,-203.13,848.14,4.40,-16.34,-97.22,34.65,-17.25,14.25,31.91,10.274,
07/02/2025,12:20:57.41,-83.98,-206.05,867.68,85.60,-69.01,-52.90,33.45,-19.20,17.85,32.10,10.265,
07/02/2025,12:20:57.51,-320.80,58.11,1584.96,-22.76,99.35,16.24,32.40,-11.40,17.85,31.91,10.256,
07/02/2025,12:20:57.61,-187.99,-151.86,669.43,-4.36,-40.73,46.60,34.65,-11.85,19.05,32.01,10.248,
07/02/2025,12:20:57.71,59.08,105.96,636.23,31.94,181.98,13.25,33.90,-6.45,16.05,31.72,10.241,
07/02/2025,12:20:57.81,-187.01,33.20,1008.79,25.09,34.42,3.72,38.10,-5.85,11.85,32.20,10.234,
07/02/2025,12:20:57.91,-281.74,61.04,920.41,-1.58,0.69,-1.55,38.55,-6.30,11.10,32.06,10.227,
07/02/2025,12:20:58.01,-325.68,75.68,1001.46,1.08,-2.96,-0.08,38.55,-6.60,12.60,31.72,10.221,
07/02/2025,12:20:58.11,-317.38,64.94,967.77,-1.55,-0.55,-1.81,36.75,-6.90,11.25,31.86,10.215,
07/02/2025,12:20:58.21,-312.50,87.89,976.07,0.34,-3.87,0.31,38.25,-5.70,12.30,31.48,10.209,
07/02/2025,12:20:58.31,-315.92,80.08,974.12,-0.50,3.15,-2.62,38.25,-6.15,12.0,31.72,10.178,
07/02/2025,12:20:58.41,-312.50,74.22,969.73,1.02,0.18,0.16,40.20,-5.25,12.75,31.67,10.174,
07/02/2025,12:20:58.51,-314.45,76.17,970.21,-0.50,1.32,-0.40,39.45,-5.70,12.0,31.58,10.169,
07/02/2025,12:20:58.61,-310.06,66.41,977.54,0.20,0.33,1.37,40.20,-5.70,13.50,31.58,10.165,
07/02/2025,12:20:58.72,-323.73,65.43,973.14,-1.15,0.85,-1.11,37.80,-4.80,11.10,31.67,10.162,
07/02/2025,12:20:58.82,-316.41,95.21,976.56,-0.85,0.81,1.69,37.95,-6.45,10.95,31.67,10.158,
07/02/2025,12:20:58.92,-310.55,79.10,969.73,0.84,-0.53,1.76,39.30,-6.30,12.60,31.72,10.155,
07/02/2025,12:20:59.02,-310.55,78.61,971.19,1.56,1.32,-1.14,40.05,-6.30,12.15,31.72,10.151,
07/02/2025,12:20:59.12,-307.62,76.17,985.35,1.56,-0.47,-0.41,38.55,-5.10,12.60,31.48,10.148,
07/02/2025,12:20:59.22,-309.08,73.73,959.47,1.02,0.35,-1.98,37.80,-5.85,11.85,31.38,10.145,
07/02/2025,12:20:59.32,-316.89,67.38,965.33,-0.30,-0.85,2.22,38.25,-4.20,11.70,31.48,10.142,
07/02/2025,12:20:59.42,-318.36,82.03,968.75,0.72,0.07,1.16,39.30,-5.55,11.85,31.19,10.139,
07/02/2025,12:20:59.52,-326.66,68.85,974.12,2.28,-3.62,-1.14,38.85,-4.80,11.10,31.58,10.136,
07/02/2025,12:20:59.62,-327.15,62.01,972.66,-0.95,-2.36,0.40,39.45,-5.25,11.70,31.34,10.134,
07/02/2025,12:20:59.72,-313.96,64.94,971.19,-2.06,2.65,-0.32,39.60,-6.30,12.90,31.48,10.112,
07/02/2025,12:20:59.82,-323.73,63.96,971.19,2.06,-0.82,0.42,39.45,-6.90,12.0,31.58,10.110,
07/02/2025,12:20:59.92,-310.06,72.27,974.61,0.50,-0.67,-0.92,38.70,-6.45,11.70,31.38,10.108,
07/02/2025,12:21:00.03,-318.85,90.82,975.10,-0.38,-0.92,3.39,39.75,-5.70,11.25,31.24,10.106,
07/02/2025,12:21:00.13,-313.48,84.96,969.24,-1.86,-1.90,-0.15,38.85,-5.10,13.20,31.38,10.105,
07/02/2025,12:21:00.23,-321.29,67.87,970.21,-0.76,0.09,-3.87,38.70,-6.45,11.25,31.34,10.103,
07/02/2025,12:21:00.33,-324.71,69.82,961.43,1.21,-1.30,-0.13,40.05,-4.35,11.85,31.19,10.101,
07/02/2025,12:21:00.43,-318.36,79.10,967.77,-2.66,0.88,-0.08,40.80,-7.05,10.35,31.24,10.099,
07/02/2025,12:21:00.53,-324.22,81.05,967.29,-0.40,-0.80,-1.53,39.60,-6.30,11.10,31.24,10.098,
07/02/2025,12:21:00.63,-319.82,61.52,971.68,-0.62,1.83,-0.76,39.45,-5.70,11.70,31.38,10.096,
07/02/2025,12:21:00.73,-305.66,63.48,976.07,0.72,1.21,1.89,38.10,-5.10,11.40,31.19,10.095,
07/02/2025,12:21:00.83,-320.31,79.59,966.31,0.41,-1.98,4.72,38.55,-5.85,12.15,31.38,10.093,
07/02/2025,12:21:00.93,-308.59,71.78,963.87,-0.34,0.65,0.07,40.80,-5.55,10.35,31.19,10.092,
07/02/2025,12:21:01.03,-307.13,71.29,974.61,0.39,-1.90,-1.23,38.85,-5.85,11.40,31.14,10.090,
07/02/2025,12:21:01.13,-311.04,69.82,982.91,-1.31,0.93,-3.80,40.05,-3.90,12.60,31.48,10.089,
07/02/2025,12:21:01.23,-316.89,58.11,967.29,2.07,-2.85,-1.36,39.45,-5.25,12.30,31.24,10.073,
07/02/2025,12:21:01.33,-329.10,69.82,974.61,1.91,-2.74,-0.50,38.70,-5.70,10.50,31.38,10.072,
07/02/2025,12:21:01.43,-320.80,73.24,962.89,0.20,0.08,0.76,37.95,-4.95,11.25,31.24,10.071,
07/02/2025,12:21:01.54,-308.11,82.52,978.52,0.87,0.81,0.37,38.25,-4.20,12.0,31.24,10.070,
07/02/2025,12:21:01.64,-324.71,78.13,969.24,-1.90,3.85,-2.01,39.60,-6.30,11.40,31.14,10.069,
07/02/2025,12:21:01.74,-310.06,76.66,967.29,2.05,-2.09,1.52,38.70,-6.15,10.95,31.48,10.068,
07/02/2025,12:21:01.84,-314.45,79.10,961.91,0.54,-1.85,1.73,38.55,-5.55,12.15,31.38,10.067,
07/02/2025,12:21:01.94,-317.87,74.22,962.40,-1.07,0.79,2.44,40.20,-5.25,12.30,31.05,10.066,
07/02/2025,12:21:02.04,-313.96,71.78,965.33,1.13,-2.47,0.45,38.55,-4.35,12.90,31.24,10.065,
07/02/2025,12:21:02.14,-315.92,76.17,960.45,-0.95,-0.66,-2.43,38.10,-4.80,11.85,31.38,10.065,
07/02/2025,12:21:02.24,-319.82,66.41,960.94,0.11,-1.27,-1.13,39.45,-6.90,12.0,31.38,10.064,
07/02/2025,12:21:02.34,-315.92,78.13,966.80,-0.44,2.17,-1.47,39.0,-5.25,10.50,31.34,10.063,
07/02/2025,12:21:02.44,-326.17,69.82,970.21,-0.37,-0.02,-0.64,39.30,-7.05,11.85,31.14,10.062,
07/02/2025,12:21:02.54,-315.43,68.36,970.70,-0.05,-0.85,1.85,40.35,-5.55,11.40,31.34,10.049,
07/02/2025,12:21:02.64,-320.31,84.96,960.94,-0.82,-0.18,-0.33,40.20,-5.25,11.25,31.05,10.048,
07/02/2025,12:21:02.74,-319.82,80.57,958.98,0.45,-1.49,3.32,37.80,-6.60,11.40,31.24,10.048,
07/02/2025,12:21:02.84,-322.27,64.45,968.75,-0.07,3.08,-0.94,40.50,-4.50,12.0,31.05,10.047,
07/02/2025,12:21:02.95,-316.89,73.24,963.87,-1.35,1.50,0.22,38.85,-5.85,12.15,31.34,10.047,
07/02/2025,12:21:03.05,-321.29,70.31,958.98,1.69,-0.30,-1.73,39.30,-4.35,12.15,31.19,10.046,
07/02/2025,12:21:03.15,-319.34,83.50,974.12,-0.19,-0.61,0.76,39.60,-4.80,12.15,31.19,10.046,
07/02/2025,12:21:03.25,-315.43,81.54,970.21,1.03,0.57,1.45,38.10,-5.10,13.20,31.14,10.045,
07/02/2025,12:21:03.35,-317.38,79.59,970.70,-0.14,-1.80,0.65,38.70,-6.45,12.0,31.24,10.045,
07/02/2025,12:21:03.45,-308.59,72.27,958.01,-1.57,1.44,-1.32,38.70,-4.95,10.95,31.34,10.044,
07/02/2025,12:21:03.55,-314.45,75.68,969.73,1.76,0.46,-0.76,39.45,-6.15,12.30,30.86,10.044,
07/02/2025,12:21:03.65,-321.29,63.96,958.50,-2.0,1.42,-2.69,38.70,-4.50,11.25,31.38,10.043,
07/02/2025,12:21:03.75,-318.85,60.55,976.56,-0.50,1.65,-0.76,39.0,-5.25,12.75,31.14,10.043,
07/02/2025,12:21:03.85,-323.24,73.73,953.13,1.69,-2.44,-0.80,39.0,-6.15,12.30,31.19,10.042,
07/02/2025,12:21:03.95,-325.68,81.54,964.36,-1.85,1.0,-1.18,38.10,-5.55,13.20,31.38,10.031,
07/02/2025,12:21:04.05,-322.75,74.22,958.01,1.95,-3.80,2.55,37.80,-6.30,12.60,31.14,10.031,
07/02/2025,12:21:04.15,-318.36,67.38,960.45,-0.46,1.04,-1.59,38.85,-5.85,11.85,31.38,10.031,
07/02/2025,12:21:04.26,-312.01,65.43,974.61,-1.59,0.99,-1.63,38.55,-5.85,11.10,31.34,10.030,
07/02/2025,12:21:04.36,-317.87,57.13,953.13,-0.27,-1.14,1.55,38.55,-4.80,12.60,31.14,10.030,
07/02/2025,12:21:04.46,-309.08,67.87,954.59,-1.40,-0.62,0.27,39.45,-6.90,11.25,31.14,10.030,
07/02/2025,12:21:04.56,-311.52,71.29,964.84,0.36,-2.34,2.42,39.0,-5.70,12.30,31.34,10.029,
07/02/2025,12:21:04.66,-319.82,83.50,962.40,-1.06,-2.44,1.86,39.75,-5.25,10.95,31.14,10.029,
07/02/2025,12:21:04.76,-319.82,78.13,959.96,-0.24,3.84,0.73,37.95,-6.15,10.50,31.19,10.029,
07/02/2025,12:21:04.86,-331.05,70.31,959.47,0.48,-0.60,2.84,37.95,-5.25,11.70,31.14,10.029,
07/02/2025,12:21:04.96,-314.94,76.17,973.14,-0.11,2.76,0.71,38.25,-4.50,11.25,31.34,10.028,
07/02/2025,12:21:05.06,-306.15,66.89,964.84,2.07,-0.92,1.18,39.45,-6.45,11.70,31.14,10.028,
07/02/2025,12:21:05.16,-312.99,67.87,970.70,0.63,-2.89,2.38,39.30,-5.10,11.10,31.24,10.028,
07/02/2025,12:21:05.26,-328.61,78.13,973.14,0.62,0.44,-2.23,38.55,-6.60,10.35,31.34,10.028,
07/02/2025,12:21:05.36,-303.22,73.73,961.91,1.31,-1.70,1.92,39.0,-5.25,10.95,31.38,10.018,
07/02/2025,12:21:05.46,-311.04,82.52,972.17,1.39,1.17,0.39,39.30,-7.05,11.10,31.19,10.018,
07/02/2025,12:21:05.56,-327.64,70.80,962.40,0.54,0.66,-0.85,38.25,-6.45,12.0,31.14,10.018,
07/02/2025,12:21:05.67,-315.43,59.57,972.66,0.44,-1.44,1.42,38.55,-5.55,10.35,31.34,10.018,
07/02/2025,12:21:05.77,-304.69,68.85,966.31,-0.79,-0.86,-0.48,38.55,-6.60,11.85,31.05,10.018,
07/02/2025,12:21:05.87,-315.92,74.71,969.24,2.52,-2.85,3.05,39.0,-4.50,11.70,31.38,10.017,
07/02/2025,12:21:05.97,-327.64,71.29,957.52,0.18,-1.41,-0.33,37.80,-4.80,10.65,31.24,10.017,
07/02/2025,12:21:06.07,-331.05,76.66,969.73,-0.21,1.46,-0.79,38.85,-5.85,11.85,31.19,10.017,
07/02/2025,12:21:06.17,-314.94,68.36,970.21,-1.46,-0.27,1.19,38.55,-5.10,11.85,31.34,10.017,
07/02/2025,12:21:06.27,-321.78,84.96,962.89,-2.02,1.31,-3.47,37.80,-5.55,12.60,31.24,10.017,
07/02/2025,12:21:06.37,-323.73,70.80,963.87,-0.08,0.34,-0.42,40.20,-4.95,12.0,31.14,10.017,
07/02/2025,12:21:06.47,-323.24,76.66,970.70,1.63,0.04,0.21,38.25,-5.70,11.25,31.24,10.017,
07/02/2025,12:21:06.57,-307.62,80.08,961.43,-0.96,1.45,-2.28,38.25,-5.70,12.30,31.19,10.016,
07/02/2025,12:21:06.67,-323.24,61.52,955.08,0.54,-2.13,2.95,39.0,-4.95,12.0,31.14,10.016,
07/02/2025,12:21:06.77,-312.99,68.36,962.40,0.59,-1.85,1.47,40.20,-6.90,10.95,31.24,10.008,
07/02/2025,12:21:06.87,-324.22,87.89,971.19,0.86,0.34,-0.79,39.45,-5.25,12.0,31.19,10.008,
07/02/2025,12:21:06.97,-326.66,74.71,970.21,1.69,-0.08,0.62,38.10,-5.85,13.20,31.19,10.008,
07/02/2025,12:21:07.08,-312.01,80.57,963.87,-1.78,-0.29,0.54,38.25,-5.70,11.25,31.38,10.008,
07/02/2025,12:21:07.18,-306.15,71.29,967.77,0.10,0.78,-3.21,38.55,-5.10,11.40,31.19,10.008,
07/02/2025,12:21:07.28,-323.73,77.15,956.54,0.21,-0.33,1.53,38.85,-5.10,11.85,31.24,10.008,
07/02/2025,12:21:07.38,-324.22,70.31,958.50,-1.89,0.18,-1.79,39.60,-5.55,10.65,30.95,10.008,
07/02/2025,12:21:07.48,-313.48,78.61,971.19,0.01,0.03,-1.71,38.25,-5.70,11.70,31.24,10.008,
07/02/2025,12:21:07.58,-308.59,67.38,973.14,-0.34,-2.19,0.95,37.80,-5.55,10.65,31.05,10.008,
07/02/2025,12:21:07.68,-317.87,83.01,972.66,-0.47,1.18,-1.63,37.80,-4.80,10.50,31.38,10.008,
07/02/2025,12:21:07.78,-312.99,74.71,966.31,0.44,0.84,-0.99,38.55,-5.55,11.85,31.05,10.007,
07/02/2025,12:21:07.88,-309.57,74.71,959.47,-0.36,-1.44,1.17,40.20,-5.70,10.95,31.24,10.007,
07/02/2025,12:21:07.98,-322.75,68.36,950.20,-0.11,-1.47,-2.56,39.30,-5.10,11.40,31.19,10.007,
07/02/2025,12:21:08.08,-319.82,74.22,979.00,0.59,-0.94,0.27,40.35,-4.80,9.30,31.05,10.0,
07/02/2025,12:21:08.18,-313.96,90.33,955.08,-0.13,1.38,-0.27,40.20,-5.70,10.50,31.19,10.0,
07/02/2025,12:21:08.28,-330.08,89.36,974.61,-0.76,0.28,0.34,39.45,-5.25,10.50,31.14,10.0,
07/02/2025,12:21:08.38,-298.34,60.55,982.42,1.08,-0.93,0.63,39.30,-5.55,10.05,31.05,10.0,
07/02/2025,12:21:08.49,-313.96,59.08,954.59,0.88,1.23,-2.41,40.95,-3.75,10.50,31.05,10.0,
07/02/2025,12:21:08.59,-313.48,65.43,958.50,-0.04,-0.65,3.34,38.55,-4.80,11.40,31.05,10.0,
07/02/2025,12:21:08.69,-309.08,62.99,970.70,1.54,-2.81,1.65,39.60,-5.55,9.60,31.00,10.0,
07/02/2025,12:21:08.79,-334.47,79.10,976.56,-0.45,1.45,-1.83,39.0,-4.20,10.95,31.24,10.0,
07/02/2025,12:21:08.89,-314.45,65.92,975.59,-1.58,1.84,-0.70,40.35,-5.10,11.10,30.86,10.0,
07/02/2025,12:21:08.99,-316.41,67.38,972.66,0.81,-1.38,3.86,38.25,-3.45,12.30,31.34,10.0,
07/02/2025,12:21:09.09,-317.87,59.57,965.33,-0.48,0.05,-0.08,38.25,-3.45,11.25,31.05,10.0,
07/02/2025,12:21:09.19,-325.20,80.57,967.29,-1.73,0.05,0.10,39.0,-4.50,10.95,31.14,10.0,
07/02/2025,12:21:09.29,-323.73,79.59,964.84,0.21,-1.45,-1.54,39.60,-3.90,11.10,31.14,10.0,
07/02/2025,12:21:09.39,-323.73,75.68,957.03,-1.51,0.71,0.11,38.70,-4.95,10.50,31.24,10.0,
07/02/2025,12:21:09.49,-310.55,63.96,958.50,2.18,-0.81,0.76,39.45,-4.50,11.70,31.05,9.993,
07/02/2025,12:21:09.59,-321.78,62.99,963.38,0.51,-1.90,0.69,39.60,-5.55,11.85,31.14,9.993,
07/02/2025,12:21:09.69,-323.73,62.99,966.31,-0.54,-0.12,0.73,38.70,-4.95,9.75,31.14,9.993,
07/02/2025,12:21:09.80,-329.10,71.78,963.87,1.09,-2.21,1.94,39.45,-4.20,10.20,31.05,9.994,
07/02/2025,12:21:09.90,-321.78,74.22,959.96,1.15,-0.68,-1.28,39.60,-4.80,11.10,31.24,9.994,
07/02/2025,12:21:10.00,-311.04,76.17,961.43,-2.45,0.38,-0.05,40.05,-4.80,10.65,30.95,9.994,
07/02/2025,12:21:10.10,-317.87,76.17,958.01,-2.04,-0.10,-0.82,37.95,-3.45,10.20,31.14,9.994,
07/02/2025,12:21:10.20,-324.22,73.24,953.13,0.08,0.52,2.50,40.05,-3.15,9.30,31.14,9.994,
07/02/2025,12:21:10.30,-335.45,69.82,972.17,-0.98,-2.11,0.47,40.95,-4.20,10.95,31.24,9.994,
07/02/2025,12:21:10.40,-322.27,66.41,966.80,-0.85,2.84,-1.58,38.10,-3.60,9.60,31.14,9.994,
07/02/2025,12:21:10.50,-326.17,84.47,954.10,-0.29,-2.31,-1.24,39.45,-4.20,10.20,31.14,9.994,
07/02/2025,12:21:10.60,-302.25,68.36,949.71,1.55,-0.02,1.09,40.20,-4.20,10.95,31.14,9.994,
07/02/2025,12:21:10.70,-315.92,77.15,972.17,-1.74,-2.53,0.20,40.35,-4.35,10.65,31.05,9.994,
07/02/2025,12:21:10.80,-326.66,71.78,963.87,0.17,-0.22,2.43,38.25,-5.25,10.20,31.34,9.994,
07/02/2025,12:21:10.90,-318.85,78.61,967.29,0.25,1.01,0.02,39.0,-4.20,11.25,31.34,9.988,
07/02/2025,12:21:11.00,-318.85,67.87,964.36,-0.28,-0.73,2.49,38.85,-3.60,11.85,31.14,9.988,
07/02/2025,12:21:11.10,-317.38,72.27,963.87,-0.49,0.41,1.24,39.0,-4.50,11.25,31.34,9.988,
07/02/2025,12:21:11.21,-318.85,80.08,968.26,-0.89,1.21,0.47,39.30,-5.10,9.60,31.34,9.988,
07/02/2025,12:21:11.31,-321.29,72.27,965.82,0.92,-0.25,1.38,40.80,-5.10,11.10,31.24,9.988,
07/02/2025,12:21:11.41,-330.08,71.78,965.82,0.50,-0.66,2.88,39.0,-4.20,11.70,31.14,9.988,
07/02/2025,12:21:11.51,-330.08,53.22,950.68,-1.25,0.52,-2.40,38.25,-3.75,10.20,30.71,9.988,
07/02/2025,12:21:11.61,-327.64,67.38,943.36,0.65,-1.22,2.08,38.70,-4.20,11.70,31.24,9.988,
07/02/2025,12:21:11.71,-328.61,79.59,970.21,-0.04,-2.15,1.72,38.25,-4.95,11.70,31.14,9.988,
07/02/2025,12:21:11.81,-323.24,82.03,999.02,-1.10,-0.70,-0.89,39.45,-4.50,10.20,31.34,9.989,
07/02/2025,12:21:11.91,-325.20,83.01,964.84,2.02,-0.84,-2.68,39.75,-4.50,9.75,30.95,9.989,
07/02/2025,12:21:12.01,-329.10,72.75,961.91,-0.19,-0.79,-0.08,38.55,-3.60,10.35,31.14,9.989,
07/02/2025,12:21:12.11,-324.22,83.50,965.82,-1.24,0.48,0.82,38.55,-4.80,11.10,31.05,9.989,
07/02/2025,12:21:12.21,-322.75,61.52,961.43,0.97,-0.33,-1.23,40.20,-4.20,10.95,31.19,9.989,
07/02/2025,12:21:12.31,-309.57,69.34,960.45,-0.77,-0.86,-3.53,39.75,-4.95,12.0,31.14,9.983,
07/02/2025,12:21:12.41,-323.73,84.47,958.50,-0.20,2.15,-1.09,39.60,-2.85,11.10,31.14,9.983,
07/02/2025,12:21:12.51,-321.78,78.61,960.45,0.25,-1.07,5.08,39.60,-3.60,10.65,31.24,9.983,
07/02/2025,12:21:12.62,-308.59,78.61,965.33,-2.34,-0.16,-1.79,39.30,-3.90,11.10,31.24,9.984,
07/02/2025,12:21:12.72,-317.38,75.20,957.52,-0.36,-0.59,-2.41,39.30,-4.35,11.85,31.34,9.984,
07/02/2025,12:21:12.82,-312.50,78.61,962.89,1.62,-1.82,0.89,40.05,-5.55,11.10,30.81,9.984,
07/02/2025,12:21:12.92,-316.89,71.78,967.29,0.09,-1.92,-1.16,39.75,-5.25,12.30,31.34,9.984,
07/02/2025,12:21:13.02,-312.01,54.69,968.26,-0.56,1.16,-1.31,39.60,-3.60,10.65,30.86,9.984,
07/02/2025,12:21:13.12,-325.68,70.80,972.66,1.82,-0.29,-0.26,38.10,-4.35,10.65,31.19,9.984,
07/02/2025,12:21:13.22,-320.31,61.52,970.70,-0.68,-0.26,1.63,40.35,-5.85,12.60,31.05,9.984,
07/02/2025,12:21:13.32,-318.36,66.89,962.89,-0.66,-0.18,-2.22,38.85,-3.15,10.65,31.48,9.984,
07/02/2025,12:21:13.42,-312.50,77.64,962.40,0.13,-1.05,0.08,37.80,-3.90,10.65,31.34,9.984,
07/02/2025,12:21:13.52,-304.69,75.20,968.26,-1.02,1.76,-1.48,38.85,-4.35,10.05,31.05,9.984,
07/02/2025,12:21:13.62,-310.06,79.10,965.33,-1.34,-0.03,1.47,39.75,-5.70,9.75,31.24,9.979,
07/02/2025,12:21:13.72,-327.15,77.15,962.40,1.08,-0.98,1.23,39.0,-4.20,10.95,31.14,9.979,
07/02/2025,12:21:13.82,-329.59,82.52,961.43,-1.73,0.35,0.38,38.55,-5.10,10.05,31.38,9.979,
07/02/2025,12:21:13.92,-312.50,67.87,968.26,-3.03,0.28,-1.89,37.80,-3.90,10.05,31.14,9.980,
07/02/2025,12:21:14.03,-320.80,62.99,962.40,0.48,-1.20,1.14,40.35,-3.90,10.05,31.38,9.980,
07/02/2025,12:21:14.13,-305.66,90.82,963.38,0.29,0.73,-1.08,37.95,-4.20,11.25,31.24,9.980,
07/02/2025,12:21:14.23,-325.20,73.24,970.21,-0.95,-0.34,-1.80,39.30,-3.60,10.35,31.34,9.980,
07/02/2025,12:21:14.33,-311.52,71.29,958.50,-0.22,-1.14,-0.38,39.0,-4.20,10.50,31.05,9.980,
07/02/2025,12:21:14.43,-312.01,74.71,963.38,1.36,-0.15,-0.95,39.45,-3.75,9.45,31.38,9.980,
07/02/2025,12:21:14.53,-304.20,81.05,963.38,-0.36,0.26,-0.79,38.70,-3.75,10.95,31.05,9.980,
07/02/2025,12:21:14.63,-321.78,80.08,957.03,1.11,-0.71,1.76,40.20,-3.75,11.70,31.24,9.980,
07/02/2025,12:21:14.73,-316.41,68.85,962.40,2.05,-2.53,-0.34,39.45,-4.20,10.50,31.00,9.980,
07/02/2025,12:21:14.83,-331.54,69.82,956.54,-1.07,-0.05,-0.93,39.60,-4.80,11.40,31.38,9.980,
07/02/2025,12:21:14.93,-319.82,74.22,963.87,0.71,-2.50,4.81,39.0,-3.75,10.50,31.19,9.981,
07/02/2025,12:21:15.03,-311.04,67.87,960.94,0.20,2.29,-4.27,40.05,-4.35,10.65,31.14,9.976,
07/02/2025,12:21:15.13,-313.48,88.87,955.08,1.03,-0.67,0.33,38.85,-3.60,11.40,31.05,9.976,
07/02/2025,12:21:15.23,-327.15,63.48,966.80,-0.64,0.31,0.14,40.50,-3.75,10.20,31.24,9.976,
07/02/2025,12:21:15.34,-314.45,73.73,951.17,2.63,-1.26,3.36,39.45,-3.0,12.0,31.19,9.976,
07/02/2025,12:21:15.44,-315.92,75.20,967.77,0.76,-0.34,-0.79,40.05,-3.90,10.65,31.19,9.976,
07/02/2025,12:21:15.54,-313.96,62.50,963.38,1.89,-1.88,3.14,39.30,-3.60,11.85,31.38,9.976,
07/02/2025,12:21:15.64,-590.33,68.85,855.47,13.58,-27.51,1.15,39.0,-5.25,10.95,31.14,9.976,
07/02/2025,12:21:15.74,-172.36,113.77,1064.45,9.24,-8.56,12.58,38.85,-2.10,11.40,31.14,9.977,
07/02/2025,12:21:15.84,-307.13,126.95,926.27,0.11,15.41,-9.57,39.60,-3.90,10.05,31.14,9.977,
07/02/2025,12:21:15.94,-418.46,78.13,1020.51,-6.82,74.45,-2.95,42.90,-3.90,5.25,31.34,9.977,
07/02/2025,12:21:16.04,-559.57,97.66,930.18,3.88,80.13,9.26,46.20,-4.50,0.30,31.05,9.977,
07/02/2025,12:21:16.14,-603.03,244.63,904.79,25.79,49.96,77.62,46.20,-3.0,-6.90,31.38,9.977,
07/02/2025,12:21:16.24,-543.46,239.26,646.97,-40.33,27.79,110.74,43.50,3.45,-9.0,31.19,9.977,
