rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:09.06,-345.21,-20.02,979.49,-0.85,-0.33,-2.14,39.45,3.75,12.75,28.60,10.078,
01/01/2000,00:00:09.16,-334.47,-19.04,967.29,1.78,0.50,-1.11,39.45,2.55,12.75,28.56,10.077,
01/01/2000,00:00:09.26,-323.73,-8.79,972.17,-0.24,-1.64,1.55,38.10,3.60,10.65,28.17,10.076,
01/01/2000,00:00:09.36,-334.96,-16.11,964.36,0.59,-1.23,2.44,39.60,4.35,12.60,28.41,10.075,
01/01/2000,00:00:09.46,-324.71,-15.14,947.75,1.0,0.33,0.42,38.85,3.90,12.60,28.60,10.074,
01/01/2000,00:00:09.56,-333.98,-18.55,943.85,-1.61,-0.56,-1.24,38.55,3.15,12.15,28.56,10.073,
01/01/2000,00:00:09.66,-342.77,-22.46,963.38,-2.47,2.56,-0.70,37.20,2.25,11.25,28.08,10.060,
01/01/2000,00:00:09.76,-333.01,-16.60,964.84,0.61,-2.37,2.63,38.55,3.90,11.10,28.37,10.059,
01/01/2000,00:00:09.86,-344.24,-2.44,962.89,2.50,0.02,1.19,37.80,3.15,12.90,28.32,10.058,
01/01/2000,00:00:09.96,-333.50,-18.55,959.47,1.37,-2.07,0.81,37.50,3.75,11.70,28.51,10.058,
01/01/2000,00:00:10.07,-343.75,-7.32,964.36,0.47,0.65,-1.63,39.0,4.95,10.95,28.17,10.057,
01/01/2000,00:00:10.17,-338.87,-18.07,962.89,-1.66,-0.38,1.40,38.25,3.0,11.70,28.37,10.056,
01/01/2000,00:00:10.27,-326.66,-9.28,956.54,-0.31,-0.55,2.18,38.25,3.45,11.25,28.56,10.056,
01/01/2000,00:00:10.37,-322.75,-16.11,959.96,1.37,-0.64,2.69,38.70,1.05,12.30,28.32,10.055,
01/01/2000,00:00:10.47,-339.84,-27.34,965.33,1.14,-1.13,3.39,37.50,3.75,11.70,28.37,10.055,
01/01/2000,00:00:10.57,-349.12,-16.11,966.31,1.25,-0.23,2.92,38.85,2.85,10.35,28.51,10.054,
01/01/2000,00:00:10.67,-343.75,-7.32,954.59,0.18,-0.15,-0.30,38.70,4.20,12.0,28.22,10.053,
01/01/2000,00:00:10.77,-338.87,-5.86,963.38,-1.05,0.71,-3.50,39.30,2.10,12.15,28.51,10.053,
01/01/2000,00:00:10.87,-338.87,-21.00,958.01,0.60,-3.16,0.10,39.30,4.35,11.40,28.51,10.052,
01/01/2000,00:00:10.97,-334.96,-11.72,966.31,0.66,-1.15,2.80,38.85,3.60,11.85,28.60,10.052,
01/01/2000,00:00:11.07,-340.33,-14.16,967.29,2.49,1.27,2.34,38.85,3.60,11.40,28.37,10.051,
01/01/2000,00:00:11.17,-335.45,-23.44,971.68,0.66,-1.21,1.21,39.30,2.40,12.15,28.56,10.051,
01/01/2000,00:00:11.27,-337.89,5.37,963.87,0.23,-1.79,1.27,39.45,3.75,12.30,28.56,10.050,
01/01/2000,00:00:11.37,-347.17,-22.46,978.03,-0.89,-0.85,-0.68,37.05,3.60,12.15,28.41,10.040,
01/01/2000,00:00:11.47,-343.75,-19.53,967.77,0.48,0.08,0.36,38.55,4.35,11.40,28.56,10.039,
01/01/2000,00:00:11.57,-333.98,0.98,963.87,0.26,0.65,-0.50,37.05,4.35,11.40,28.60,10.039,
01/01/2000,00:00:11.67,-339.36,-9.77,959.96,-1.92,-1.71,0.56,38.55,2.85,11.40,28.37,10.039,
01/01/2000,00:00:11.78,-337.40,-12.21,962.89,0.48,0.89,-0.54,37.95,3.45,12.30,28.41,10.038,
01/01/2000,00:00:11.88,-332.52,-15.14,971.68,-0.58,-0.02,-0.47,37.50,3.0,11.70,28.60,10.038,
01/01/2000,00:00:11.98,-336.91,-21.48,962.40,0.39,2.09,3.37,38.25,4.50,12.30,28.56,10.038,
01/01/2000,00:00:12.08,-325.68,-15.63,972.66,2.34,-2.33,3.06,37.95,3.45,12.75,28.75,10.037,
01/01/2000,00:00:12.18,-340.82,-16.60,959.47,0.67,-1.32,0.14,38.10,3.60,11.10,28.56,10.037,
01/01/2000,00:00:12.28,-330.57,-12.70,969.73,-0.05,-1.51,-0.75,39.60,2.10,11.10,28.37,10.036,
01/01/2000,00:00:12.38,-333.98,-16.60,963.87,0.50,0.89,2.08,38.85,2.40,11.40,28.41,10.036,
01/01/2000,00:00:12.48,-334.47,-10.25,965.33,-0.66,-0.18,-1.60,38.70,2.55,11.70,28.51,10.036,
01/01/2000,00:00:12.58,-337.89,-13.18,980.47,-0.40,2.98,0.09,37.05,3.60,12.60,28.60,10.036,
01/01/2000,00:00:12.68,-341.80,-12.70,955.57,-1.87,0.12,-0.32,38.85,3.90,12.15,28.70,10.035,
01/01/2000,00:00:12.78,-335.45,0.98,970.70,-0.98,2.85,0.33,39.60,3.15,12.15,28.41,10.035,
01/01/2000,00:00:12.88,-349.12,-31.25,968.75,0.39,-0.13,1.08,37.35,3.90,13.20,28.51,10.035,
01/01/2000,00:00:12.98,-328.13,3.91,956.54,0.88,-0.79,0.08,38.10,4.35,11.10,28.51,10.034,
01/01/2000,00:00:13.08,-329.10,9.77,962.89,0.26,0.10,0.96,39.0,4.20,12.0,28.37,10.034,
01/01/2000,00:00:13.18,-345.70,-12.70,1004.39,-0.69,-1.08,-5.50,38.70,2.55,11.25,28.60,10.025,
01/01/2000,00:00:13.28,-337.89,-9.28,957.52,-0.07,-0.81,-3.68,38.85,3.90,12.15,28.70,10.025,
01/01/2000,00:00:13.38,-332.52,-11.23,972.66,-1.54,0.64,-2.11,38.10,3.90,12.60,28.41,10.025,
01/01/2000,00:00:13.49,-333.50,-17.09,967.77,-1.69,0.44,1.54,38.85,4.35,12.15,28.22,10.025,
01/01/2000,00:00:13.59,-335.94,-11.72,962.40,-0.05,0.97,-0.92,37.20,2.25,10.50,28.60,10.024,
01/01/2000,00:00:13.69,-343.26,-12.70,961.91,1.81,0.67,0.95,38.85,3.90,10.65,28.41,10.024,
01/01/2000,00:00:13.79,-331.05,-10.74,969.73,1.73,-0.16,1.26,39.30,2.40,11.10,28.60,10.024,
01/01/2000,00:00:13.89,-333.98,-1.95,971.19,-0.20,1.67,0.65,37.20,4.20,12.30,28.60,10.024,
01/01/2000,00:00:13.99,-333.50,-9.28,961.91,-1.07,0.16,-1.84,37.95,3.45,11.70,28.56,10.024,
01/01/2000,00:00:14.09,-339.84,-18.07,971.19,-0.95,1.37,-1.15,38.55,3.60,11.85,28.37,10.023,
01/01/2000,00:00:14.19,-340.33,-16.60,964.36,0.47,-0.04,-4.24,39.30,2.85,11.10,28.56,10.023,
01/01/2000,00:00:14.29,-336.43,-8.30,971.19,-0.33,0.97,2.23,37.80,3.60,12.15,28.41,10.023,
01/01/2000,00:00:14.39,-342.29,-9.28,960.94,1.66,-0.18,1.19,38.55,3.60,12.15,28.60,10.023,
01/01/2000,00:00:14.49,-343.26,-20.51,964.36,1.09,-0.10,-0.43,38.10,2.10,9.30,28.32,10.023,
01/01/2000,00:00:14.59,-321.78,-8.79,958.98,-2.31,0.60,-0.91,38.85,3.15,11.85,28.51,10.023,
01/01/2000,00:00:14.69,-343.26,-12.70,959.96,-1.22,2.49,-2.92,38.70,1.80,11.70,28.37,10.022,
01/01/2000,00:00:14.79,-326.17,-6.84,955.57,-0.60,-0.85,-4.56,38.70,3.45,10.20,28.56,10.022,
01/01/2000,00:00:14.89,-328.13,-5.37,963.87,0.67,0.76,0.66,37.80,2.85,12.60,28.56,10.015,
01/01/2000,00:00:14.99,-339.36,-8.79,955.08,0.63,-1.22,0.64,39.30,2.40,12.15,28.75,10.015,
01/01/2000,00:00:15.09,-331.54,-12.70,963.87,0.56,1.80,1.91,38.55,3.15,11.10,28.60,10.015,
01/01/2000,00:00:15.20,-352.54,-9.28,963.38,1.47,-0.35,-0.69,37.05,3.15,12.15,28.60,10.014,
01/01/2000,00:00:15.30,-334.96,-17.09,971.68,0.12,-1.07,0.05,39.30,2.10,11.40,28.41,10.014,
01/01/2000,00:00:15.40,-340.33,-11.72,960.94,-1.08,-0.73,-0.07,38.55,3.15,11.40,28.41,10.014,
01/01/2000,00:00:15.50,-340.33,-14.16,970.21,1.44,-2.04,1.50,37.95,3.45,12.75,28.60,10.014,
01/01/2000,00:00:15.60,-333.98,1.46,948.24,0.18,0.73,-1.29,37.35,3.60,11.40,28.56,10.014,
01/01/2000,00:00:15.70,-336.43,-10.74,953.13,2.11,-1.70,-0.48,37.35,3.60,11.85,28.60,10.014,
01/01/2000,00:00:15.80,-341.80,-7.32,957.52,-1.11,0.50,0.73,38.10,3.60,12.60,28.70,10.014,
01/01/2000,00:00:15.90,-352.54,-15.14,963.38,0.73,-1.61,1.47,37.80,3.60,12.90,28.41,10.014,
01/01/2000,00:00:16.00,-332.52,-15.63,965.33,0.94,-2.11,-0.21,39.45,1.05,10.95,28.70,10.014,
01/01/2000,00:00:16.10,-327.64,-22.95,961.43,-0.14,-0.02,-0.65,39.30,4.35,12.60,28.70,10.014,
01/01/2000,00:00:16.20,-334.96,-15.14,970.70,-0.40,0.76,-2.46,37.95,3.75,12.0,28.41,10.013,
01/01/2000,00:00:16.30,-336.91,-25.88,957.52,-2.15,-2.06,-1.84,38.25,3.0,11.25,28.70,10.013,
01/01/2000,00:00:16.40,-311.52,5.86,963.38,1.19,-2.89,0.46,37.05,3.60,11.85,28.51,10.013,
01/01/2000,00:00:16.50,-332.03,-8.79,951.66,0.20,0.85,0.08,37.35,2.85,11.40,28.60,10.013,
01/01/2000,00:00:16.60,-354.49,-5.37,965.82,0.72,0.04,-1.48,37.20,3.75,12.30,28.70,10.007,
01/01/2000,00:00:16.70,-327.64,-5.37,967.77,0.89,-3.16,-0.77,38.70,4.20,12.30,28.60,10.006,
01/01/2000,00:00:16.80,-337.89,-5.86,960.45,1.03,0.45,-2.07,37.50,4.50,11.25,28.51,10.006,
01/01/2000,00:00:16.91,-322.27,-5.86,962.89,0.69,0.24,0.82,38.85,3.90,11.40,28.56,10.006,
01/01/2000,00:00:17.01,-339.36,-5.37,960.45,-1.18,0.30,0.20,38.25,5.25,12.30,28.70,10.006,
01/01/2000,00:00:17.11,-343.26,-14.65,965.82,-0.24,3.59,0.75,37.35,3.90,11.85,28.75,10.006,
01/01/2000,00:00:17.21,-326.66,-24.41,954.10,1.34,-2.11,0.91,38.85,3.90,11.85,28.70,10.006,
01/01/2000,00:00:17.31,-315.92,-15.14,960.45,0.62,-0.35,0.72,38.55,2.85,11.40,28.41,10.006,
01/01/2000,00:00:17.41,-352.05,-1.95,969.73,1.10,0.11,1.38,38.85,2.85,11.85,28.75,10.006,
01/01/2000,00:00:17.51,-324.22,-23.44,949.71,-0.85,2.42,-3.20,38.10,3.60,12.60,28.56,10.006,
01/01/2000,00:00:17.61,-317.87,-5.37,953.61,0.51,-1.89,2.85,38.25,4.50,10.95,28.51,10.006,
01/01/2000,00:00:17.71,-335.45,-17.09,960.45,-0.62,-0.68,2.0,38.10,3.60,12.15,28.37,10.006,
01/01/2000,00:00:17.81,-328.61,-14.16,953.61,-2.29,-0.09,-3.92,38.10,1.65,10.65,28.22,10.006,
01/01/2000,00:00:17.91,-329.59,-7.81,966.80,-0.69,-1.51,1.36,38.55,3.90,12.60,28.60,10.006,
01/01/2000,00:00:18.01,-335.45,-14.16,966.80,1.71,-0.01,0.55,38.85,2.85,11.10,28.75,10.006,
01/01/2000,00:00:18.11,-332.52,-24.90,960.94,-0.17,-0.53,0.05,36.75,4.20,11.25,28.84,10.006,
01/01/2000,00:00:18.21,-333.98,-15.63,964.36,-2.11,1.20,-0.03,38.85,3.90,11.85,28.41,10.0,
01/01/2000,00:00:18.31,-342.29,-12.21,959.96,0.65,-0.80,-0.81,38.70,3.0,11.25,28.60,10.0,
01/01/2000,00:00:18.41,-344.24,-11.23,962.40,2.98,-1.51,1.18,38.55,3.60,11.40,28.84,10.0,
01/01/2000,00:00:18.51,-327.64,-0.49,962.40,-0.11,-0.99,-2.97,39.0,3.75,12.0,28.56,10.0,
01/01/2000,00:00:18.62,-342.77,-17.58,964.84,0.23,-0.65,1.47,38.55,3.60,11.85,28.56,10.0,
01/01/2000,00:00:18.72,-333.98,-1.46,960.45,-0.06,-1.56,-1.45,38.55,3.90,11.85,28.84,10.0,
01/01/2000,00:00:18.82,-345.70,-20.02,959.47,0.54,0.79,3.47,39.45,4.95,12.75,28.70,10.0,
01/01/2000,00:00:18.92,-342.77,-6.35,972.66,-1.10,0.16,-2.44,39.30,3.60,12.15,28.70,10.0,
01/01/2000,00:00:19.02,-335.94,-9.28,952.64,-0.58,-2.11,2.45,39.0,2.25,12.0,28.56,10.0,
01/01/2000,00:00:19.12,-337.89,2.93,960.45,0.0,0.34,-2.92,38.70,2.55,12.0,28.37,10.0,
01/01/2000,00:00:19.22,-348.14,-6.84,964.36,0.01,0.63,0.14,37.95,2.55,11.25,28.75,10.0,
01/01/2000,00:00:19.32,-324.71,-15.63,958.01,-0.20,-1.47,-0.03,37.35,3.60,12.15,28.70,10.0,
01/01/2000,00:00:19.42,-341.31,-8.30,982.42,-0.85,0.55,-0.63,37.35,4.35,11.40,28.51,10.0,
01/01/2000,00:00:19.52,-332.03,-8.30,971.68,2.10,-0.54,1.29,38.85,3.15,11.40,28.37,10.0,
01/01/2000,00:00:19.62,-341.31,-17.09,962.89,0.93,1.10,-1.20,39.0,3.45,13.05,28.70,10.0,
01/01/2000,00:00:19.72,-321.78,-10.25,959.47,1.80,-2.50,1.18,38.25,3.0,12.75,28.60,10.0,
01/01/2000,00:00:19.82,-334.96,3.42,976.56,1.65,-2.78,3.27,38.10,4.80,12.15,28.60,10.0,
01/01/2000,00:00:19.92,-338.87,-12.70,966.31,1.08,-1.15,1.53,38.70,3.45,10.95,28.75,9.995,
01/01/2000,00:00:20.02,-333.98,-14.65,952.64,0.39,-0.92,0.28,38.25,3.75,11.25,28.56,9.995,
01/01/2000,00:00:20.12,-345.21,-12.21,958.50,-2.14,3.14,-3.11,38.10,3.60,12.60,28.70,9.995,
01/01/2000,00:00:20.22,-345.21,-15.63,958.50,0.16,-1.88,2.44,38.85,4.35,11.40,28.75,9.995,
01/01/2000,00:00:20.33,-331.05,-6.35,975.10,-1.56,-0.12,-0.89,38.10,3.15,11.85,28.56,9.995,
01/01/2000,00:00:20.43,-342.29,-3.42,962.40,-0.59,1.67,-1.27,38.70,3.75,12.30,28.75,9.995,
01/01/2000,00:00:20.53,-330.57,-19.53,965.82,0.43,-0.44,-0.84,37.35,4.80,11.40,28.70,9.995,
01/01/2000,00:00:20.63,-343.75,-14.16,956.54,1.26,-3.47,1.79,39.30,5.10,12.90,28.84,9.995,
01/01/2000,00:00:20.73,-338.38,-13.67,980.47,-0.23,1.79,-0.03,38.25,4.20,12.30,28.70,9.995,
01/01/2000,00:00:20.83,-341.31,-10.25,970.21,0.10,-2.57,4.13,38.55,3.90,10.65,28.37,9.995,
01/01/2000,00:00:20.93,-340.82,-15.63,966.80,1.52,-1.12,-0.31,39.30,2.85,12.15,28.75,9.995,
01/01/2000,00:00:21.03,-330.08,-13.18,951.66,1.56,1.17,-0.24,39.30,2.85,11.85,28.60,9.995,
01/01/2000,00:00:21.13,-329.10,-6.35,955.08,1.38,-0.11,2.70,37.35,3.60,11.85,28.56,9.995,
01/01/2000,00:00:21.23,-336.91,-13.67,965.82,0.45,0.78,0.95,37.95,3.45,12.75,28.70,9.995,
01/01/2000,00:00:21.33,-337.89,-18.55,965.33,0.14,-2.69,1.72,36.75,3.0,11.70,28.75,9.995,
01/01/2000,00:00:21.43,-322.27,-7.32,968.75,-0.68,1.53,-2.02,38.55,4.80,12.15,28.84,9.995,
01/01/2000,00:00:21.53,-336.91,-14.16,960.45,-0.82,-0.12,-1.33,39.45,3.75,12.30,28.56,9.995,
01/01/2000,00:00:21.63,-339.84,-18.07,969.73,-1.13,0.15,0.59,38.85,2.10,12.15,28.70,9.990,
01/01/2000,00:00:21.73,-330.57,-1.95,959.96,1.08,2.25,-2.27,37.80,2.85,11.40,28.70,9.990,
01/01/2000,00:00:21.83,-330.08,-15.14,963.87,-0.02,2.02,-0.15,38.55,2.85,12.15,28.51,9.990,
01/01/2000,00:00:21.94,-339.36,-11.72,957.52,-0.28,-0.45,0.12,38.70,5.25,10.95,28.70,9.990,
01/01/2000,00:00:22.04,-328.13,-14.65,954.59,1.13,-0.23,-0.89,38.10,4.35,12.60,28.84,9.990,
01/01/2000,00:00:22.14,-348.14,-2.44,958.50,-1.15,0.66,-1.15,37.80,2.85,12.90,28.60,9.990,
01/01/2000,00:00:22.24,-333.01,-15.14,958.50,1.65,2.17,-0.27,37.50,3.0,12.0,28.41,9.990,
01/01/2000,00:00:22.34,-333.01,-14.16,957.03,0.84,0.48,0.03,37.05,3.60,12.15,28.94,9.990,
01/01/2000,00:00:22.44,-335.94,-30.27,971.19,2.25,0.0,-0.26,39.30,3.90,12.90,28.70,9.991,
01/01/2000,00:00:22.54,-344.24,-7.32,952.64,-0.75,-1.43,-1.46,38.25,2.55,12.30,28.56,9.991,
01/01/2000,00:00:22.64,-322.27,-5.86,962.89,-1.71,-0.23,-1.71,39.30,3.60,11.85,28.60,9.991,
01/01/2000,00:00:22.74,-349.12,-8.79,987.30,0.25,1.60,0.73,37.95,3.0,12.0,28.84,9.991,
01/01/2000,00:00:22.84,-344.24,-20.51,966.80,-0.71,0.37,0.51,37.35,3.90,11.85,28.41,9.991,
01/01/2000,00:00:22.94,-338.38,-14.65,959.96,-0.27,-0.01,-1.34,38.55,3.15,11.10,28.56,9.991,
01/01/2000,00:00:23.04,-342.29,-6.84,971.19,0.34,-2.44,0.38,37.95,4.20,12.75,28.84,9.991,
01/01/2000,00:00:23.14,-352.54,-16.60,977.05,-1.13,-0.43,1.01,38.25,3.75,12.75,28.70,9.991,
01/01/2000,00:00:23.24,-321.29,-21.48,965.82,-1.66,-1.08,-1.40,37.05,3.15,11.40,28.75,9.986,
