rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
07/02/2025,12:20:27.79,-323.24,-7.32,960.45,-2.57,1.16,-1.96,37.95,4.20,12.30,30.19,10.204,
07/02/2025,12:20:27.89,-335.45,-2.44,973.63,-0.18,-0.23,1.58,38.25,3.45,11.70,30.09,10.198,
07/02/2025,12:20:27.99,-339.36,-8.79,954.10,1.16,1.05,-0.08,37.50,3.45,12.0,30.09,10.193,
07/02/2025,12:20:28.09,-330.08,-11.72,960.45,-1.22,0.04,-0.15,37.95,2.25,11.70,30.33,10.188,
07/02/2025,12:20:28.19,-336.91,-9.77,971.68,-0.80,-0.30,-0.50,37.80,5.10,12.60,30.14,10.183,
07/02/2025,12:20:28.29,-333.50,-4.88,970.21,-0.85,0.78,-1.91,37.95,4.20,10.95,29.95,10.178,
07/02/2025,12:20:28.39,-333.98,-6.84,970.70,0.73,-2.26,0.67,37.50,4.50,11.70,30.33,10.174,
07/02/2025,12:20:28.49,-336.91,-1.95,956.05,-1.03,-0.82,-0.48,38.10,5.55,11.40,30.14,10.145,
07/02/2025,12:20:28.59,-343.26,-6.84,960.45,-0.36,-1.42,1.77,37.50,4.95,12.0,29.95,10.142,
07/02/2025,12:20:28.69,-340.33,-6.84,959.47,-1.25,1.84,2.74,38.10,2.85,12.15,30.19,10.138,
07/02/2025,12:20:28.80,-329.10,-4.39,959.96,-0.74,0.65,1.54,37.35,3.90,12.15,29.99,10.135,
07/02/2025,12:20:28.90,-334.96,-12.21,954.10,-1.47,3.18,0.19,39.0,4.20,12.30,30.33,10.132,
07/02/2025,12:20:29.00,-341.80,-0.98,963.38,-0.09,0.50,-0.31,39.0,4.20,10.95,30.19,10.129,
07/02/2025,12:20:29.10,-332.52,-15.14,970.70,0.52,-0.85,-1.47,37.35,3.60,11.40,29.99,10.127,
07/02/2025,12:20:29.20,-340.33,2.93,966.31,1.17,-0.34,2.75,37.50,3.45,11.25,30.33,10.124,
07/02/2025,12:20:29.30,-348.63,1.46,961.43,-0.51,0.73,2.76,37.50,4.20,12.75,30.14,10.121,
07/02/2025,12:20:29.40,-338.87,-9.28,969.24,-1.96,0.82,-1.93,38.10,3.90,11.85,30.19,10.119,
07/02/2025,12:20:29.50,-322.75,-17.58,968.26,1.38,-0.97,1.47,38.85,3.90,11.85,30.33,10.117,
07/02/2025,12:20:29.60,-348.63,-8.30,964.36,1.17,1.55,-3.89,37.05,3.60,11.10,30.19,10.115,
07/02/2025,12:20:29.70,-345.21,-2.44,962.89,0.36,-1.79,1.97,37.95,4.50,9.75,30.19,10.112,
07/02/2025,12:20:29.80,-334.96,-2.93,952.64,0.14,-0.44,-2.94,39.60,3.15,11.10,30.33,10.110,
07/02/2025,12:20:29.90,-342.77,-18.55,968.75,0.82,-0.75,-1.79,37.95,2.25,12.30,29.95,10.108,
07/02/2025,12:20:30.00,-339.36,-7.81,961.43,0.90,1.34,-0.74,38.55,3.15,13.65,30.33,10.088,
07/02/2025,12:20:30.10,-336.91,-13.67,957.03,0.31,-2.29,2.83,38.25,4.20,11.70,30.33,10.087,
07/02/2025,12:20:30.20,-340.33,-10.25,974.61,-2.26,0.51,-0.44,39.30,3.15,12.90,29.95,10.085,
07/02/2025,12:20:30.31,-337.89,-16.60,955.57,2.51,-1.60,0.11,38.25,5.25,14.25,30.19,10.084,
07/02/2025,12:20:30.41,-332.03,-9.77,965.33,0.66,-1.62,1.42,38.70,3.75,12.0,30.14,10.083,
07/02/2025,12:20:30.51,-327.64,-22.95,959.96,0.02,-1.72,-0.92,38.25,3.0,12.30,30.28,10.081,
07/02/2025,12:20:30.61,-341.31,-21.48,963.87,1.11,-3.52,4.90,38.85,2.85,11.40,30.33,10.080,
07/02/2025,12:20:30.71,-342.29,-12.70,967.77,-0.51,0.67,-2.01,38.10,3.15,12.15,30.19,10.079,
07/02/2025,12:20:30.81,-343.26,-9.28,956.54,0.85,-1.24,-0.60,38.10,4.80,11.85,30.28,10.078,
07/02/2025,12:20:30.91,-345.70,-7.32,968.26,-1.84,1.91,-1.18,39.45,2.55,10.95,30.28,10.076,
07/02/2025,12:20:31.01,-344.73,-9.77,956.54,-0.52,-1.45,3.76,38.10,5.55,12.15,30.33,10.075,
07/02/2025,12:20:31.11,-327.64,-5.37,956.05,-1.66,2.46,-3.53,39.75,3.75,12.30,30.47,10.074,
07/02/2025,12:20:31.21,-327.64,-8.79,958.50,0.47,0.54,1.10,37.35,3.90,11.85,29.99,10.073,
07/02/2025,12:20:31.31,-330.57,-9.28,948.73,-1.83,-0.75,-1.55,37.50,4.95,11.70,30.28,10.072,
07/02/2025,12:20:31.41,-346.19,-9.77,958.01,0.35,-0.50,0.13,37.20,4.95,12.75,30.14,10.057,
07/02/2025,12:20:31.51,-333.50,-16.11,961.91,-0.43,-0.54,-0.30,38.55,3.15,12.60,30.43,10.056,
07/02/2025,12:20:31.61,-338.38,-10.74,964.36,-0.37,1.21,-0.21,39.30,4.35,12.90,30.33,10.055,
07/02/2025,12:20:31.71,-334.96,-11.23,956.54,0.73,-0.82,2.43,38.70,3.75,12.0,30.19,10.054,
07/02/2025,12:20:31.82,-331.54,-24.41,967.77,-1.08,-0.82,-0.22,38.55,3.60,10.35,30.19,10.054,
07/02/2025,12:20:31.92,-331.05,-13.18,964.84,-1.14,-1.66,-1.15,38.70,4.20,12.0,29.99,10.053,
07/02/2025,12:20:32.02,-330.57,-20.02,964.84,-0.85,0.11,-0.64,37.95,3.45,12.0,29.90,10.052,
07/02/2025,12:20:32.12,-335.94,-13.67,961.43,0.46,-3.82,2.37,38.70,3.75,11.25,30.14,10.052,
07/02/2025,12:20:32.22,-336.91,-11.72,951.17,-0.38,1.46,-0.85,37.80,4.35,12.15,30.19,10.051,
07/02/2025,12:20:32.32,-334.96,-15.14,956.05,-1.22,0.33,-0.46,37.50,4.20,11.70,30.19,10.050,
07/02/2025,12:20:32.42,-340.82,-15.14,961.91,0.28,1.47,-1.91,38.10,3.15,12.15,30.43,10.050,
07/02/2025,12:20:32.52,-332.52,-4.88,964.84,-0.53,-0.80,0.90,38.25,3.0,10.95,29.99,10.049,
07/02/2025,12:20:32.62,-333.50,-12.70,969.24,0.66,3.11,-0.86,37.05,4.35,12.60,30.33,10.048,
07/02/2025,12:20:32.72,-328.13,-21.97,961.91,0.24,-0.29,1.73,39.0,3.75,10.95,30.19,10.048,
07/02/2025,12:20:32.82,-328.61,-24.41,959.47,-0.78,-0.66,-1.72,37.80,4.35,12.15,30.19,10.047,
07/02/2025,12:20:32.92,-340.82,-15.14,967.77,-0.77,2.18,-2.23,37.95,3.0,11.70,30.19,10.035,
07/02/2025,12:20:33.02,-335.45,-10.74,954.10,0.18,-0.73,1.98,38.70,3.0,12.0,29.99,10.035,
07/02/2025,12:20:33.12,-334.96,-4.88,968.75,-0.46,-0.27,0.43,37.05,4.35,12.60,30.33,10.034,
07/02/2025,12:20:33.23,-337.89,-20.02,970.21,0.53,1.25,-1.11,38.55,2.10,12.15,30.33,10.034,
07/02/2025,12:20:33.33,-338.38,6.35,957.52,1.63,-0.34,1.12,38.85,4.80,12.60,29.80,10.033,
07/02/2025,12:20:33.43,-336.43,-6.35,969.73,-0.92,-1.95,1.50,38.10,4.35,11.85,30.19,10.033,
07/02/2025,12:20:33.53,-345.21,-5.86,958.01,-1.85,1.07,0.03,37.50,3.75,12.30,30.33,10.033,
07/02/2025,12:20:33.63,-342.29,-10.74,966.80,0.69,1.44,-0.98,36.60,3.60,12.15,30.28,10.032,
07/02/2025,12:20:33.73,-338.87,-8.30,970.70,-0.11,0.63,-0.04,37.95,4.20,12.0,30.33,10.032,
07/02/2025,12:20:33.83,-345.21,-10.74,963.87,1.97,-1.0,2.45,38.10,4.80,12.15,30.19,10.032,
07/02/2025,12:20:33.93,-347.17,-4.39,972.66,0.50,-0.43,1.15,38.55,3.90,10.35,30.19,10.031,
07/02/2025,12:20:34.03,-331.05,-10.74,967.77,0.48,0.11,2.97,37.20,3.45,13.50,30.28,10.031,
07/02/2025,12:20:34.13,-337.40,-3.42,962.89,0.78,1.65,-1.82,36.60,4.80,13.65,30.28,10.031,
07/02/2025,12:20:34.23,-344.73,-7.81,962.89,-0.95,1.85,-3.05,38.55,3.60,12.60,30.28,10.030,
07/02/2025,12:20:34.33,-344.24,-6.35,963.87,0.67,-0.26,-0.36,38.55,3.90,11.85,29.90,10.020,
07/02/2025,12:20:34.43,-339.36,-11.72,957.52,3.40,1.17,-2.05,37.95,4.50,13.50,30.28,10.020,
07/02/2025,12:20:34.53,-335.45,1.95,962.40,0.30,-0.69,-1.46,38.25,3.75,12.0,30.43,10.020,
07/02/2025,12:20:34.63,-348.63,-10.74,957.03,-1.92,0.34,-0.75,38.25,4.20,12.0,29.80,10.019,
07/02/2025,12:20:34.74,-348.14,0.0,962.89,1.35,-2.31,4.68,38.25,3.75,12.30,30.28,10.019,
07/02/2025,12:20:34.84,-328.13,-14.16,957.52,-1.57,1.45,0.27,37.95,2.55,11.25,30.19,10.019,
07/02/2025,12:20:34.94,-353.52,-2.93,961.43,0.51,-1.15,1.28,38.10,4.35,13.20,30.33,10.019,
07/02/2025,12:20:35.04,-328.61,-3.91,950.20,-0.27,-0.57,-2.93,38.25,4.50,11.25,30.33,10.019,
07/02/2025,12:20:35.14,-322.27,-5.86,955.08,0.98,-1.63,-1.27,37.80,3.15,12.15,30.19,10.019,
07/02/2025,12:20:35.24,-340.33,-4.39,967.77,-1.32,-0.15,0.49,38.55,3.90,11.40,30.19,10.018,
07/02/2025,12:20:35.34,-336.91,-1.95,962.89,1.50,-0.94,1.75,37.20,3.45,12.0,30.14,10.018,
07/02/2025,12:20:35.44,-327.15,-1.46,966.31,0.34,-0.64,2.69,39.60,3.90,11.10,30.33,10.018,
07/02/2025,12:20:35.54,-331.54,-0.49,964.84,-0.95,0.29,-0.14,37.95,4.95,10.95,30.43,10.018,
07/02/2025,12:20:35.64,-332.03,-7.32,962.89,0.79,-0.79,0.50,38.85,3.15,11.40,30.33,10.018,
07/02/2025,12:20:35.74,-336.91,-6.35,978.03,-1.21,-0.73,-1.32,37.20,2.55,12.30,30.09,10.018,
07/02/2025,12:20:35.84,-334.47,-2.44,960.94,-1.83,-0.52,1.59,37.20,4.50,12.0,30.33,10.009,
07/02/2025,12:20:35.94,-340.82,-15.63,970.70,-0.65,4.45,-2.97,37.50,2.55,10.95,29.95,10.009,
07/02/2025,12:20:36.04,-350.10,2.44,956.05,0.62,-2.60,1.06,38.25,3.75,12.30,30.47,10.009,
07/02/2025,12:20:36.14,-340.82,-19.04,958.50,1.26,-0.95,-2.07,37.95,3.45,11.70,30.33,10.008,
07/02/2025,12:20:36.25,-344.73,-6.35,961.91,1.15,-0.54,1.23,37.95,4.20,12.0,30.43,10.008,
07/02/2025,12:20:36.35,-343.75,-5.86,954.10,-1.69,0.15,-4.21,36.75,4.50,12.0,30.33,10.008,
07/02/2025,12:20:36.45,-337.40,9.77,989.75,-0.55,0.46,-0.47,37.50,4.20,12.0,30.19,10.008,
07/02/2025,12:20:36.55,-344.73,-5.86,961.43,1.27,-0.63,0.43,38.25,3.75,10.50,30.33,10.008,
07/02/2025,12:20:36.65,-336.43,-16.60,955.08,-1.06,-0.22,-0.47,38.10,4.35,11.10,30.33,10.008,
07/02/2025,12:20:36.75,-344.24,-24.41,963.87,1.24,0.58,-1.92,38.10,5.10,12.90,29.99,10.008,
07/02/2025,12:20:36.85,-331.05,-17.09,957.03,-1.56,1.81,0.73,37.05,3.90,11.85,30.33,10.008,
07/02/2025,12:20:36.95,-330.08,1.95,974.61,1.77,-0.57,1.53,39.45,3.75,12.30,29.99,10.008,
07/02/2025,12:20:37.05,-354.49,-2.44,958.98,-0.15,3.36,-0.03,37.05,5.10,11.40,30.28,10.008,
07/02/2025,12:20:37.15,-349.61,-18.55,968.75,-0.20,-1.08,1.04,37.50,3.0,11.25,30.43,10.008,
07/02/2025,12:20:37.25,-344.24,-3.42,966.31,0.38,0.39,0.76,38.55,3.90,12.15,29.99,10.008,
07/02/2025,12:20:37.35,-334.96,0.98,996.58,-1.40,-0.17,-0.23,38.10,4.35,12.90,30.43,10.0,
07/02/2025,12:20:37.45,-337.89,-18.07,976.07,0.48,-1.16,4.38,38.55,3.15,12.60,30.43,10.0,
07/02/2025,12:20:37.55,-363.28,18.07,1062.99,-6.69,-2.82,-4.53,37.80,3.15,13.20,29.90,10.0,
07/02/2025,12:20:37.65,-262.70,47.85,1017.09,-37.44,-39.05,-22.27,38.55,-0.90,14.40,30.33,10.0,
07/02/2025,12:20:37.76,-104.49,-182.62,909.18,-36.56,-34.98,61.06,34.95,-4.20,16.35,30.14,10.0,
07/02/2025,12:20:37.86,-264.65,-136.72,851.56,-11.11,29.90,61.90,30.60,-2.10,16.50,30.09,10.0,
07/02/2025,12:20:37.96,-329.59,-218.75,1205.57,41.73,-1.46,-7.13,32.85,-0.45,13.20,30.33,10.0,
07/02/2025,12:20:38.06,-327.64,-104.49,908.20,46.47,66.27,-15.63,33.90,-2.25,12.0,30.19,10.0,
07/02/2025,12:20:38.16,-425.29,-33.69,686.04,42.79,39.37,-40.50,38.70,-3.0,4.65,30.19,10.0,
07/02/2025,12:20:38.26,-814.45,-247.56,1126.46,-104.71,-12.99,-43.66,38.85,-4.35,5.55,30.33,10.0,
07/02/2025,12:20:38.36,-375.49,-35.64,972.17,-20.66,-40.98,-13.75,35.85,-8.55,7.80,29.95,10.0,
07/02/2025,12:20:38.46,-406.74,-260.25,960.45,-47.85,20.62,36.15,36.45,-10.65,8.40,30.28,10.0,
07/02/2025,12:20:38.56,-362.30,-234.86,926.27,-36.15,-16.55,19.66,36.45,-13.35,8.40,30.47,10.0,
07/02/2025,12:20:38.66,-359.38,-273.93,877.44,-11.20,-25.21,6.16,36.60,-12.0,8.85,30.19,10.0,
07/02/2025,12:20:38.76,-352.54,-272.46,883.30,-1.24,-5.01,1.92,34.35,-12.45,8.85,30.47,10.0,
07/02/2025,12:20:38.86,-381.35,-284.67,936.04,-7.46,15.76,-2.93,35.55,-12.0,8.55,30.14,9.993,
07/02/2025,12:20:38.96,-394.53,-281.74,866.70,-11.86,33.47,10.33,35.40,-13.35,8.40,30.19,9.993,
07/02/2025,12:20:39.06,-553.22,-281.74,874.51,-10.60,103.15,12.43,37.95,-14.55,4.35,30.33,9.993,
07/02/2025,12:20:39.17,-622.56,-325.20,754.88,-45.02,90.35,2.43,40.80,-14.70,-1.20,30.33,9.993,
07/02/2025,12:20:39.27,-684.57,-393.55,646.48,-53.06,66.89,7.39,43.65,-15.90,-8.55,30.43,9.993,
07/02/2025,12:20:39.37,-755.86,-273.93,356.93,-2.40,57.87,10.56,45.60,-13.20,-13.65,30.33,9.993,
07/02/2025,12:20:39.47,-877.44,-418.46,295.90,-28.98,33.17,-11.79,44.25,-15.30,-20.10,30.28,9.993,
07/02/2025,12:20:39.57,-822.27,-351.07,338.38,-7.70,51.14,6.11,44.85,-16.20,-21.75,30.33,9.993,
07/02/2025,12:20:39.67,-593.26,-294.92,319.34,-43.89,32.76,52.52,44.10,-13.50,-25.35,29.99,9.993,
07/02/2025,12:20:39.77,-1139.16,231.93,-250.49,-7.18,24.27,-14.40,41.70,-8.70,-34.65,30.19,9.994,
07/02/2025,12:20:39.87,-995.12,-351.56,-140.14,4.18,9.44,13.64,42.0,-7.65,-39.45,30.43,9.994,
07/02/2025,12:20:39.97,-956.05,-367.19,-96.19,56.96,-11.09,16.98,39.60,-7.80,-38.85,30.33,9.994,
07/02/2025,12:20:40.07,-937.50,-251.46,2.44,14.47,14.82,5.41,41.85,-9.0,-38.85,30.33,9.994,
07/02/2025,12:20:40.17,-969.24,-377.93,-21.97,49.44,-6.18,-11.50,42.15,-10.50,-39.90,30.28,9.994,
07/02/2025,12:20:40.27,-929.69,-290.04,23.44,-10.37,-35.80,-6.05,42.90,-12.0,-39.30,30.52,9.987,
07/02/2025,12:20:40.37,-1001.46,-413.57,194.34,-106.58,-61.21,48.05,41.55,-10.95,-34.05,30.33,9.988,
07/02/2025,12:20:40.47,-946.29,-458.98,95.70,-51.98,128.05,27.55,41.10,-6.30,-32.70,30.33,9.988,
07/02/2025,12:20:40.57,-894.04,-363.77,-174.80,19.42,19.63,-8.12,39.75,-5.70,-40.95,30.43,9.988,
07/02/2025,12:20:40.68,-910.64,-326.17,-101.07,83.20,7.56,-7.93,40.05,-10.95,-45.15,30.52,9.988,
07/02/2025,12:20:40.78,-916.50,-327.64,-132.81,36.95,32.66,32.44,39.0,-9.60,-47.85,30.67,9.988,
07/02/2025,12:20:40.88,-968.75,-346.19,-178.71,7.31,30.08,18.51,36.75,-10.35,-49.65,30.33,9.988,
07/02/2025,12:20:40.98,-949.22,-306.64,-230.47,19.56,34.34,7.01,35.10,-10.50,-52.80,30.33,9.988,
07/02/2025,12:20:41.08,-908.20,-306.64,-277.83,8.56,25.23,0.73,34.95,-9.90,-54.45,30.28,9.988,
07/02/2025,12:20:41.18,-889.65,-304.20,-294.43,-0.63,-6.20,-2.85,33.60,-9.75,-55.65,30.33,9.988,
07/02/2025,12:20:41.28,-865.72,-311.52,-330.08,-33.81,-147.84,-33.60,35.55,-10.50,-51.30,30.33,9.988,
07/02/2025,12:20:41.38,-987.30,-463.38,199.22,79.89,-228.07,-49.95,41.55,-14.40,-34.50,30.33,9.988,
07/02/2025,12:20:41.48,-766.60,-528.81,421.88,128.96,-250.14,-79.0,43.50,-19.50,-13.05,30.19,9.988,
07/02/2025,12:20:41.58,-241.70,-302.73,691.89,47.11,-164.32,-38.33,37.05,-17.85,4.50,30.47,9.988,
07/02/2025,12:20:41.68,-710.45,-495.12,1058.59,-67.37,-71.0,50.46,32.70,-18.75,10.20,30.19,9.988,
07/02/2025,12:20:41.78,-95.70,-417.48,999.51,-0.75,-70.41,-13.61,27.15,-19.95,15.60,30.33,9.983,
07/02/2025,12:20:41.88,-44.92,-338.38,963.38,-11.50,-76.12,-27.91,24.90,-20.70,16.80,30.43,9.983,
07/02/2025,12:20:41.98,153.81,-264.16,849.12,24.21,-83.17,-1.66,17.10,-20.70,21.45,30.33,9.983,
07/02/2025,12:20:42.09,361.33,-292.48,918.95,8.43,-110.19,-13.48,10.35,-21.45,25.50,30.62,9.983,
07/02/2025,12:20:42.19,528.32,-296.88,841.31,16.82,-116.63,-11.56,-1.80,-15.75,27.0,30.33,9.983,
07/02/2025,12:20:42.29,602.54,-249.02,797.85,23.11,-71.24,10.36,-8.25,-15.90,27.15,30.19,9.983,
07/02/2025,12:20:42.39,670.90,-221.68,725.10,31.69,-27.46,7.02,-12.60,-13.05,29.25,30.19,9.983,
07/02/2025,12:20:42.49,784.18,-198.24,692.87,29.20,-19.49,-4.70,-14.25,-12.45,27.60,30.67,9.983,
07/02/2025,12:20:42.59,736.82,-197.27,684.57,2.44,-26.47,0.18,-15.0,-10.50,28.65,30.43,9.984,
07/02/2025,12:20:42.69,751.95,-202.15,650.88,6.70,-20.32,-5.81,-16.35,-11.10,27.30,30.33,9.984,
07/02/2025,12:20:42.79,781.74,-199.22,625.0,7.65,-14.77,-1.98,-19.05,-12.0,27.60,30.28,9.984,
07/02/2025,12:20:42.89,779.30,-189.94,604.00,8.07,-12.70,-3.68,-19.50,-11.70,28.65,30.28,9.984,
07/02/2025,12:20:42.99,796.88,-178.22,577.15,-2.44,-9.66,6.21,-20.55,-10.05,27.60,30.43,9.984,
07/02/2025,12:20:43.09,773.93,-177.73,593.75,-10.34,-12.52,5.59,-20.55,-11.70,26.85,30.43,9.984,
07/02/2025,12:20:43.19,860.35,-219.24,542.97,-12.45,3.74,6.89,-21.75,-12.45,24.30,30.43,9.984,
07/02/2025,12:20:43.29,764.65,-248.05,514.16,-12.21,41.79,1.98,-22.05,-13.95,24.60,29.99,9.979,
07/02/2025,12:20:43.39,622.56,-250.98,539.06,-54.18,49.12,-16.66,-17.70,-15.45,26.85,30.47,9.979,
07/02/2025,12:20:43.49,680.18,-291.99,639.65,-33.38,21.98,37.86,-15.60,-19.50,26.25,30.33,9.979,
07/02/2025,12:20:43.60,659.18,-386.72,721.68,-27.83,29.97,12.84,-11.55,-21.90,26.25,30.33,9.979,
07/02/2025,12:20:43.70,589.84,-485.84,615.72,-10.84,4.23,45.85,-8.55,-25.65,25.50,30.62,9.979,
07/02/2025,12:20:43.80,551.27,-479.98,551.76,-24.15,-5.83,20.54,-9.45,-27.45,25.35,30.33,9.979,
07/02/2025,12:20:43.90,521.97,-541.50,634.28,-10.50,6.27,19.47,-8.55,-30.30,25.20,30.43,9.980,
07/02/2025,12:20:44.00,544.43,-590.82,646.97,5.05,-6.02,11.73,-8.25,-29.70,25.65,30.47,9.980,
07/02/2025,12:20:44.10,511.72,-554.69,659.67,1.53,-19.79,12.82,-9.75,-30.45,24.90,30.33,9.980,
07/02/2025,12:20:44.20,581.54,-582.03,593.26,-2.81,3.79,16.49,-8.85,-29.55,24.0,30.47,9.980,
07/02/2025,12:20:44.30,532.23,-604.98,650.88,4.11,29.22,8.54,-7.35,-30.30,24.75,29.95,9.980,
07/02/2025,12:20:44.40,482.42,-608.89,686.52,8.17,14.55,1.50,-6.30,-30.75,24.30,30.47,9.980,
07/02/2025,12:20:44.50,460.94,-594.24,634.77,-0.76,-17.31,1.48,-6.0,-29.70,25.65,30.33,9.980,
07/02/2025,12:20:44.60,478.03,-611.33,626.95,-3.82,3.13,10.62,-6.0,-29.70,24.90,30.43,9.980,
07/02/2025,12:20:44.70,396.00,-733.40,630.37,0.45,10.72,0.33,-5.55,-30.30,24.45,30.43,9.975,
07/02/2025,12:20:44.80,413.57,-614.75,654.30,-0.30,-0.46,8.13,-3.45,-30.15,24.30,30.33,9.976,
