rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
07/02/2025,12:21:50.94,-614.75,39.06,705.57,31.18,64.03,29.47,60.15,-54.0,-5.25,32.77,10.417,
07/02/2025,12:21:51.04,-728.03,2.93,659.18,17.80,162.17,7.05,64.65,-52.05,-13.65,32.92,10.396,
07/02/2025,12:21:51.14,-511.23,-4.88,968.26,-54.67,62.69,-7.53,67.80,-57.60,-7.65,32.73,10.377,
07/02/2025,12:21:51.24,-121.58,-975.59,180.66,-13.83,91.0,-7.15,63.45,-58.95,-20.25,32.92,10.360,
07/02/2025,12:21:51.34,-749.02,-115.72,850.59,14.11,-75.85,10.56,65.55,-63.0,-17.55,32.73,10.300,
07/02/2025,12:21:51.44,-699.22,-188.96,708.01,8.05,-202.79,-10.22,67.80,-61.80,-9.0,33.06,10.288,
07/02/2025,12:21:51.54,-338.87,-18.07,865.23,-30.34,61.99,-3.22,66.75,-58.50,6.75,33.06,10.277,
07/02/2025,12:21:51.65,-509.77,8.79,780.27,19.14,-35.79,3.79,64.95,-60.90,2.70,32.63,10.266,
07/02/2025,12:21:51.75,-487.79,-41.50,915.53,-3.79,6.38,-0.59,61.05,-53.70,6.90,32.73,10.256,
07/02/2025,12:21:51.85,-590.82,3.91,1379.39,7.12,36.37,1.95,64.20,-47.85,-1.50,32.77,10.247,
07/02/2025,12:21:51.95,-718.75,86.91,835.94,-28.90,-12.14,-1.59,64.65,-48.90,-2.70,32.82,10.239,
07/02/2025,12:21:52.05,-563.48,-13.67,840.33,-2.77,5.40,2.82,66.60,-49.95,-4.35,32.92,10.231,
07/02/2025,12:21:52.15,-522.46,-24.90,875.49,-1.40,-2.34,1.26,64.20,-49.65,-3.0,32.82,10.224,
07/02/2025,12:21:52.25,-519.53,-29.79,873.54,-2.27,2.05,-1.87,66.30,-47.55,-4.65,32.82,10.217,
07/02/2025,12:21:52.35,-519.04,-25.88,871.58,-2.22,1.34,-0.18,64.80,-49.20,-3.60,32.73,10.210,
07/02/2025,12:21:52.45,-528.81,-30.76,879.88,-0.78,-0.39,-0.27,65.70,-48.90,-4.50,32.97,10.204,
07/02/2025,12:21:52.55,-522.46,-35.64,882.32,-2.0,1.49,-0.14,66.75,-48.90,-3.45,32.97,10.169,
07/02/2025,12:21:52.65,-522.95,-37.60,871.58,-0.01,1.65,-4.04,66.0,-51.0,-3.90,32.58,10.165,
07/02/2025,12:21:52.75,-510.74,-29.30,875.0,-0.39,-0.55,-3.20,64.80,-48.30,-2.10,32.77,10.160,
07/02/2025,12:21:52.86,-518.07,-33.69,874.02,-0.18,0.87,-0.60,65.55,-47.55,-3.90,32.73,10.156,
07/02/2025,12:21:52.96,-525.39,-19.53,866.21,-0.64,-0.31,-3.15,65.85,-49.20,-2.55,32.73,10.152,
07/02/2025,12:21:53.06,-516.60,-30.76,864.26,0.37,0.27,-1.21,65.85,-49.20,-2.55,32.92,10.149,
07/02/2025,12:21:53.16,-527.83,-35.64,874.02,-0.70,0.51,-1.08,65.40,-46.65,-3.0,32.58,10.145,
07/02/2025,12:21:53.26,-533.20,-33.20,867.19,0.30,1.47,-0.69,65.40,-50.40,-1.95,32.73,10.142,
07/02/2025,12:21:53.36,-528.81,-34.18,876.46,-1.55,0.39,-0.62,65.70,-48.15,-3.0,32.73,10.138,
07/02/2025,12:21:53.46,-525.88,-32.23,877.44,0.08,-0.09,-2.71,64.95,-48.60,-2.70,32.82,10.135,
07/02/2025,12:21:53.56,-519.53,-25.88,867.19,3.34,-1.57,1.05,64.35,-48.0,-2.85,33.06,10.132,
07/02/2025,12:21:53.66,-525.88,-32.71,878.91,0.13,-0.79,-0.01,65.85,-48.75,-3.90,32.73,10.129,
07/02/2025,12:21:53.76,-527.83,-38.09,861.82,-0.60,-0.05,2.07,65.40,-48.60,-4.80,32.82,10.105,
07/02/2025,12:21:53.86,-512.70,-28.81,881.84,0.32,-0.78,2.02,66.60,-48.30,-3.90,32.73,10.103,
07/02/2025,12:21:53.96,-529.79,-38.09,875.0,-1.27,0.47,1.0,65.85,-49.20,-3.60,32.63,10.101,
07/02/2025,12:21:54.07,-527.34,-42.97,877.44,1.55,-0.50,-0.21,65.70,-48.60,-2.25,32.73,10.099,
07/02/2025,12:21:54.17,-514.16,-30.76,877.93,1.09,-2.93,1.95,66.30,-49.95,-3.60,32.58,10.097,
07/02/2025,12:21:54.27,-523.93,-39.55,866.70,2.46,-0.70,1.79,66.60,-48.30,-2.10,32.58,10.095,
07/02/2025,12:21:54.37,-522.46,-29.30,869.14,-0.51,-1.42,1.02,65.85,-49.50,-3.15,32.92,10.093,
07/02/2025,12:21:54.47,-521.48,-30.27,873.05,1.24,-2.12,1.26,66.30,-49.95,-3.60,32.63,10.092,
07/02/2025,12:21:54.57,-520.02,-31.25,877.44,2.09,-1.55,0.59,66.0,-47.40,-3.45,32.73,10.090,
07/02/2025,12:21:54.67,-518.55,-42.48,864.26,1.69,-2.08,1.16,64.80,-49.95,-2.55,33.06,10.088,
07/02/2025,12:21:54.77,-511.72,-44.92,876.46,0.40,0.35,-1.24,64.95,-48.90,-3.45,32.58,10.087,
07/02/2025,12:21:54.87,-521.48,-35.64,868.16,-0.74,1.01,0.63,67.35,-49.20,-4.65,32.58,10.085,
07/02/2025,12:21:54.97,-520.51,-35.16,879.88,-0.35,0.77,-1.67,66.0,-50.40,-3.45,32.73,10.084,
07/02/2025,12:21:55.07,-524.90,-35.64,865.23,0.84,4.18,-0.71,65.85,-47.55,-1.80,32.58,10.066,
07/02/2025,12:21:55.17,-510.25,-27.34,876.46,-1.16,-1.58,-1.39,64.95,-48.60,-3.0,32.77,10.065,
07/02/2025,12:21:55.28,-509.77,-33.69,880.37,-2.27,1.78,-0.98,65.40,-49.35,-3.75,32.44,10.064,
07/02/2025,12:21:55.38,-512.21,-38.57,859.38,-1.57,0.76,0.11,65.85,-48.30,-3.15,32.73,10.063,
07/02/2025,12:21:55.48,-518.07,-37.60,866.70,-0.01,1.76,-1.66,65.40,-48.60,-2.25,32.73,10.062,
07/02/2025,12:21:55.58,-519.04,-29.79,870.12,-2.69,-0.65,-0.05,66.45,-49.35,-4.50,32.58,10.061,
07/02/2025,12:21:55.68,-530.27,-35.16,869.14,-1.19,0.94,-0.84,66.0,-49.65,-3.0,32.73,10.060,
07/02/2025,12:21:55.78,-516.11,-39.55,883.30,-0.12,-0.24,-0.95,66.45,-49.65,-4.50,32.39,10.059,
07/02/2025,12:21:55.88,-517.58,-38.57,877.44,-1.09,1.55,-2.01,66.0,-50.10,-3.75,32.63,10.058,
07/02/2025,12:21:55.98,-518.07,-44.92,882.32,0.69,0.72,0.96,65.40,-49.65,-5.25,32.73,10.057,
07/02/2025,12:21:56.08,-511.72,-40.04,867.68,-1.88,0.10,-1.50,65.40,-49.35,-2.25,32.73,10.057,
07/02/2025,12:21:56.18,-521.48,-37.60,875.0,-0.37,-0.66,1.41,65.55,-48.0,-3.90,32.44,10.056,
07/02/2025,12:21:56.28,-521.97,-26.37,869.63,0.37,-2.84,0.45,66.30,-49.50,-3.60,32.73,10.041,
07/02/2025,12:21:56.38,-525.88,-18.55,871.58,0.79,-1.89,2.05,64.20,-48.90,-4.20,32.73,10.041,
07/02/2025,12:21:56.48,-520.02,-43.46,873.05,0.02,-1.10,1.73,65.40,-49.65,-3.45,32.63,10.040,
07/02/2025,12:21:56.59,-517.58,-35.16,880.37,1.36,0.27,-0.52,64.95,-48.60,-4.50,32.58,10.040,
07/02/2025,12:21:56.69,-518.55,-58.59,860.84,1.37,-2.09,0.25,66.60,-48.0,-3.90,32.73,10.039,
07/02/2025,12:21:56.79,-514.16,-36.13,882.81,1.63,-0.89,0.30,64.35,-48.75,-1.80,32.53,10.039,
07/02/2025,12:21:56.89,-513.18,-33.20,873.54,1.92,-2.18,1.21,65.55,-49.50,-3.90,32.73,10.038,
07/02/2025,12:21:56.99,-518.55,-42.48,874.02,0.11,-1.72,0.70,66.45,-48.90,-3.45,32.73,10.038,
07/02/2025,12:21:57.09,-523.44,-36.62,877.93,2.02,-0.56,1.22,64.80,-48.30,-3.15,32.53,10.037,
07/02/2025,12:21:57.19,-521.97,-42.48,877.93,-0.34,1.36,-0.76,65.85,-48.75,-3.60,32.58,10.037,
07/02/2025,12:21:57.29,-508.30,-40.53,868.65,-1.93,-0.17,-2.30,65.85,-49.95,-3.15,32.73,10.036,
07/02/2025,12:21:57.39,-512.70,-34.67,868.65,-0.31,-1.33,3.47,65.55,-48.75,-2.85,32.58,10.036,
07/02/2025,12:21:57.49,-503.42,-37.11,869.14,-1.50,1.24,-1.21,66.30,-48.75,-3.90,32.58,10.024,
07/02/2025,12:21:57.59,-519.53,-24.90,873.54,-0.03,0.05,-1.79,65.55,-48.75,-2.10,32.73,10.023,
07/02/2025,12:21:57.69,-521.97,-42.97,867.68,-0.24,1.58,-1.95,64.95,-49.35,-2.25,32.58,10.023,
07/02/2025,12:21:57.80,-518.07,-34.67,869.14,-0.73,-0.67,-2.56,64.95,-48.90,-2.70,32.82,10.023,
07/02/2025,12:21:57.90,-523.93,-46.39,874.51,-0.70,-0.37,-1.50,65.55,-49.50,-3.60,32.58,10.023,
07/02/2025,12:21:58.00,-518.55,-41.50,870.12,-1.05,1.82,-2.04,66.30,-48.30,-3.60,32.58,10.022,
07/02/2025,12:21:58.10,-525.39,-35.64,874.51,0.12,-1.34,0.62,65.10,-48.30,-3.90,32.63,10.022,
07/02/2025,12:21:58.20,-517.09,-44.92,872.56,0.54,-0.21,4.73,66.30,-49.95,-3.15,32.39,10.022,
07/02/2025,12:21:58.30,-532.71,-51.76,874.51,0.32,-0.41,1.27,65.40,-48.90,-3.75,32.77,10.022,
07/02/2025,12:21:58.40,-523.93,-43.46,883.30,1.18,-0.34,1.34,65.55,-49.95,-3.90,32.73,10.021,
07/02/2025,12:21:58.50,-520.02,-35.16,889.16,1.87,-1.06,2.08,66.0,-49.65,-3.45,32.58,10.021,
07/02/2025,12:21:58.60,-515.14,-25.39,865.23,1.37,-0.26,0.36,66.75,-48.90,-3.45,32.58,10.021,
07/02/2025,12:21:58.70,-507.81,-35.16,860.35,3.26,-1.76,1.09,64.80,-48.0,-4.65,32.39,10.010,
07/02/2025,12:21:58.80,-520.51,-48.34,865.72,1.93,-0.66,-1.37,65.40,-49.35,-3.45,32.82,10.010,
07/02/2025,12:21:58.90,-517.58,-22.46,872.56,-1.12,0.69,1.15,64.95,-49.65,-2.70,32.82,10.010,
07/02/2025,12:21:59.01,-527.83,-47.36,870.61,2.85,-2.34,1.74,66.45,-50.40,-2.70,32.73,10.010,
07/02/2025,12:21:59.11,-527.34,-28.32,868.16,-1.02,0.16,-1.96,65.10,-48.75,-3.90,32.63,10.010,
07/02/2025,12:21:59.21,-510.74,-39.06,866.21,1.31,-0.59,-1.89,64.80,-49.95,-2.85,32.73,10.010,
07/02/2025,12:21:59.31,-517.09,-41.02,873.54,-2.50,0.46,-1.56,66.45,-49.65,-3.75,32.58,10.010,
07/02/2025,12:21:59.41,-529.79,-36.13,869.14,-0.05,2.11,-1.92,66.75,-48.90,-4.20,32.77,10.010,
07/02/2025,12:21:59.51,-517.58,-33.69,872.56,-0.15,-0.27,-2.25,64.35,-48.75,-3.60,32.39,10.010,
07/02/2025,12:21:59.61,-507.81,-40.53,872.56,-0.09,2.21,-1.50,66.45,-48.15,-3.45,32.73,10.009,
07/02/2025,12:21:59.71,-519.04,-34.18,874.51,0.50,1.06,-1.89,65.70,-49.35,-3.45,32.58,10.009,
07/02/2025,12:21:59.81,-529.79,-43.46,866.70,-0.27,1.10,1.33,65.70,-50.10,-4.20,32.73,10.009,
07/02/2025,12:21:59.91,-512.70,-35.16,873.54,-1.89,1.96,-0.75,65.85,-49.20,-3.90,32.53,10.0,
07/02/2025,12:22:00.01,-516.11,-27.83,879.88,-1.32,-0.85,-2.02,65.85,-49.50,-3.60,32.25,10.0,
07/02/2025,12:22:00.11,-526.86,-28.32,873.05,-0.82,1.92,0.55,64.20,-48.90,-2.70,32.63,10.0,
07/02/2025,12:22:00.22,-531.74,-42.48,879.39,1.19,-1.96,1.56,66.45,-48.15,-2.70,32.63,10.0,
07/02/2025,12:22:00.32,-525.88,-32.23,875.49,-1.81,1.25,3.05,65.85,-48.75,-3.60,32.58,10.0,
07/02/2025,12:22:00.42,-523.93,-46.39,877.44,1.93,-0.65,1.07,65.70,-48.90,-1.95,32.63,10.0,
07/02/2025,12:22:00.52,-528.32,-26.86,872.07,-1.53,-1.21,0.69,66.45,-48.60,-2.70,32.63,10.0,
07/02/2025,12:22:00.62,-522.46,-36.13,880.86,2.02,0.24,1.46,65.10,-49.20,-3.60,32.73,10.0,
07/02/2025,12:22:00.72,-492.68,-33.20,859.86,1.66,-3.92,3.62,64.65,-49.35,-3.75,32.58,10.0,
07/02/2025,12:22:00.82,-515.63,-32.23,883.30,1.76,-1.86,0.72,66.30,-49.95,-3.90,32.44,10.0,
07/02/2025,12:22:00.92,-521.00,-34.67,870.12,-1.11,-1.16,-0.81,65.55,-47.55,-4.65,32.58,10.0,
07/02/2025,12:22:01.02,-522.46,-47.85,868.16,-3.75,3.20,-0.48,64.95,-48.15,-3.0,32.73,10.0,
07/02/2025,12:22:01.12,-517.58,-43.46,882.81,-1.70,1.86,-2.01,65.85,-49.95,-4.65,32.39,9.992,
07/02/2025,12:22:01.22,-519.53,-34.67,875.0,-1.02,0.87,0.42,65.40,-47.85,-3.75,32.58,9.992,
07/02/2025,12:22:01.32,-511.72,-14.65,875.49,-0.40,-0.22,-0.51,65.55,-48.75,-3.15,32.73,9.992,
07/02/2025,12:22:01.42,-521.00,-38.57,870.61,-1.43,0.50,0.63,67.05,-48.75,-3.60,32.77,9.992,
07/02/2025,12:22:01.53,-521.97,-44.92,876.46,-3.50,2.69,-1.73,64.95,-49.65,-4.20,32.63,9.992,
07/02/2025,12:22:01.63,-522.46,-37.60,878.42,0.58,1.53,-0.24,65.10,-48.30,-3.15,32.73,9.992,
07/02/2025,12:22:01.73,-519.53,-34.18,874.51,-0.42,0.35,0.63,64.80,-48.0,-3.90,32.63,9.992,
07/02/2025,12:22:01.83,-522.95,-46.88,869.63,-0.79,-1.97,1.62,64.65,-48.60,-3.75,32.73,9.992,
07/02/2025,12:22:01.93,-510.74,-43.46,875.0,-2.01,1.11,-2.0,65.40,-47.40,-3.45,32.58,9.992,
07/02/2025,12:22:02.03,-522.46,-29.30,875.98,-1.87,0.34,-1.31,65.40,-48.90,-3.0,32.58,9.992,
07/02/2025,12:22:02.13,-514.65,-33.69,864.26,-0.71,-0.65,1.07,64.80,-48.30,-3.60,32.73,9.992,
07/02/2025,12:22:02.23,-525.39,-44.92,875.49,0.82,0.37,3.49,66.45,-49.35,-1.95,32.39,9.992,
07/02/2025,12:22:02.33,-518.55,-28.32,864.26,1.59,-1.59,2.27,66.45,-49.35,-3.75,32.77,9.985,
07/02/2025,12:22:02.43,-518.07,-41.02,868.65,1.80,-0.31,3.40,64.95,-48.90,-3.45,32.39,9.985,
07/02/2025,12:22:02.53,-514.16,-31.74,877.44,-0.14,-3.42,-1.05,65.85,-48.75,-3.15,32.73,9.985,
07/02/2025,12:22:02.63,-525.88,-42.48,862.79,1.34,-0.16,1.69,66.0,-48.60,-2.70,32.73,9.985,
07/02/2025,12:22:02.74,-517.58,-39.06,875.98,-0.02,-2.36,3.32,65.85,-50.70,-3.15,32.58,9.985,
07/02/2025,12:22:02.84,-512.70,-29.30,870.12,0.83,-0.82,0.11,66.60,-49.50,-2.85,32.63,9.986,
07/02/2025,12:22:02.94,-526.86,-33.69,877.44,-1.17,1.43,-1.69,65.40,-47.85,-3.45,32.73,9.986,
07/02/2025,12:22:03.04,-530.27,-23.93,865.23,-0.59,2.24,0.20,66.45,-49.65,-3.45,32.44,9.986,
07/02/2025,12:22:03.14,-524.90,-36.62,872.07,0.51,0.23,-0.95,65.10,-48.75,-3.15,32.58,9.986,
07/02/2025,12:22:03.24,-518.55,-33.69,870.61,0.76,2.58,0.86,66.45,-49.35,-3.0,32.58,9.986,
07/02/2025,12:22:03.34,-511.23,-35.64,873.54,-0.18,0.87,-1.12,65.70,-49.35,-4.20,32.58,9.986,
07/02/2025,12:22:03.44,-521.00,-22.46,872.07,2.56,-0.89,-3.10,65.55,-49.95,-2.55,32.82,9.986,
07/02/2025,12:22:03.54,-520.51,-37.60,885.25,-2.32,1.31,-1.33,65.40,-48.60,-3.75,32.63,9.986,
07/02/2025,12:22:03.64,-518.55,-45.41,875.98,-0.31,2.11,1.04,66.75,-49.35,-3.45,32.73,9.979,
07/02/2025,12:22:03.74,-513.18,-26.37,875.98,-0.44,0.77,-1.80,66.0,-49.35,-1.20,32.39,9.980,
07/02/2025,12:22:03.84,-516.60,-21.97,877.93,-1.02,-0.89,-1.53,64.80,-48.75,-3.15,32.58,9.980,
07/02/2025,12:22:03.95,-519.53,-32.23,869.14,-1.08,0.21,-2.56,65.10,-50.25,-3.15,32.73,9.980,
07/02/2025,12:22:04.05,-516.11,-37.60,873.54,-1.18,0.05,1.11,65.10,-47.55,-4.35,32.73,9.980,
07/02/2025,12:22:04.15,-516.11,-45.41,878.91,-1.57,0.64,-0.24,66.60,-49.20,-2.55,32.44,9.980,
07/02/2025,12:22:04.25,-519.53,-43.46,863.28,-0.73,-1.13,-1.59,66.45,-50.40,-4.20,32.29,9.980,
07/02/2025,12:22:04.35,-509.77,-27.34,876.46,-0.76,3.73,-1.24,65.85,-49.50,-3.60,32.73,9.980,
07/02/2025,12:22:04.45,-519.53,-32.71,895.02,0.51,-0.56,2.0,64.65,-49.35,-3.0,32.73,9.981,
07/02/2025,12:22:04.55,-517.09,-24.90,878.42,-0.88,-1.56,1.47,65.40,-49.35,-3.45,32.58,9.981,
07/02/2025,12:22:04.65,-523.93,-35.64,870.61,0.81,0.95,4.43,65.55,-50.25,-3.60,32.63,9.981,
07/02/2025,12:22:04.75,-520.51,-37.11,886.23,0.41,-1.0,-1.84,65.40,-50.10,-2.70,32.58,9.981,
07/02/2025,12:22:04.85,-513.67,-32.23,868.16,0.26,-1.31,-0.29,64.95,-48.90,-2.70,32.73,9.975,
07/02/2025,12:22:04.95,-517.09,-42.97,867.68,0.69,0.31,1.40,66.0,-48.90,-3.0,32.73,9.975,
07/02/2025,12:22:05.05,-529.79,-34.67,873.54,0.99,-0.21,-0.78,66.45,-49.35,-1.95,32.58,9.975,
07/02/2025,12:22:05.16,-530.76,-35.64,870.61,1.15,-1.29,0.0,66.60,-49.20,-3.60,32.63,9.975,
07/02/2025,12:22:05.26,-519.04,-24.90,879.39,1.47,1.27,1.29,66.0,-50.40,-2.70,32.73,9.975,
07/02/2025,12:22:05.36,-520.51,-34.67,869.63,-1.41,0.06,-2.37,66.0,-49.65,-3.0,32.44,9.976,
07/02/2025,12:22:05.46,-522.95,-34.18,879.39,-0.10,1.31,1.56,65.85,-49.20,-2.85,32.73,9.976,
07/02/2025,12:22:05.56,-514.16,-41.50,874.51,-2.83,0.11,-0.53,65.10,-48.30,-3.60,32.44,9.976,
07/02/2025,12:22:05.66,-519.53,-41.99,883.79,-0.58,1.15,-3.12,66.30,-49.20,-3.90,32.53,9.976,
07/02/2025,12:22:05.76,-518.55,-33.69,873.05,-1.21,1.34,-0.68,64.05,-48.30,-3.15,32.63,9.976,
07/02/2025,12:22:05.86,-523.93,-38.09,860.35,-0.91,-1.03,0.47,64.80,-49.50,-2.85,32.29,9.976,
07/02/2025,12:22:05.96,-511.72,-31.74,875.98,-1.08,1.27,-0.24,65.85,-49.50,-2.55,32.63,9.976,
07/02/2025,12:22:06.06,-525.39,-44.92,879.88,-0.61,-1.69,0.22,65.55,-48.75,-3.15,32.44,9.971,
07/02/2025,12:22:06.16,-501.46,-32.23,869.63,1.76,-3.11,2.50,64.65,-48.90,-2.25,32.58,9.971,
07/02/2025,12:22:06.26,-519.04,-38.57,871.58,2.13,-1.66,2.07,64.95,-48.60,-4.20,32.73,9.971,
07/02/2025,12:22:06.37,-531.74,-47.36,874.02,-0.93,-1.15,1.05,64.95,-48.90,-4.80,32.29,9.971,
07/02/2025,12:22:06.47,-526.86,-45.90,873.54,-0.79,-3.32,0.85,65.55,-49.20,-4.65,32.58,9.971,
07/02/2025,12:22:06.57,-527.34,-46.39,863.28,0.65,-0.65,3.50,65.85,-48.75,-3.90,32.73,9.972,
07/02/2025,12:22:06.67,-523.44,-37.11,877.93,1.15,-0.35,4.44,64.80,-49.50,-3.60,32.39,9.972,
07/02/2025,12:22:06.77,-515.63,-40.53,872.07,0.02,-2.36,3.49,65.85,-48.75,-3.60,32.39,9.972,
07/02/2025,12:22:06.87,-519.04,-40.04,881.35,3.07,-1.60,-0.29,65.85,-48.30,-2.55,32.58,9.972,
07/02/2025,12:22:06.97,-508.30,-36.62,868.16,-1.24,0.90,0.64,65.10,-47.55,-3.90,32.44,9.972,
07/02/2025,12:22:07.07,-525.88,-36.13,886.23,0.22,0.56,1.69,66.0,-49.35,-3.45,32.63,9.972,
07/02/2025,12:22:07.17,-514.65,-46.88,858.89,1.73,2.24,2.73,66.0,-48.60,-3.75,32.44,9.972,
07/02/2025,12:22:07.27,-527.83,-34.67,871.09,-0.42,0.27,-1.68,65.40,-49.35,-3.0,32.63,9.967,
07/02/2025,12:22:07.37,-529.79,-38.09,870.61,0.56,3.34,-0.17,66.60,-50.25,-2.85,32.63,9.967,
07/02/2025,12:22:07.47,-519.04,-34.67,871.58,-2.89,-1.87,-0.45,64.95,-49.65,-2.70,32.39,9.967,
07/02/2025,12:22:07.58,-523.93,-38.09,869.63,0.45,0.21,-0.42,66.0,-50.10,-4.50,32.44,9.968,
07/02/2025,12:22:07.68,-515.14,-39.55,875.49,-0.24,0.21,-1.12,64.20,-50.10,-4.20,32.39,9.968,
07/02/2025,12:22:07.78,-518.07,-27.34,870.12,-0.96,-0.44,-1.01,65.40,-48.60,-3.75,32.73,9.968,
07/02/2025,12:22:07.88,-502.44,-42.97,868.65,-0.14,0.38,-1.76,65.55,-49.20,-3.90,32.58,9.968,
07/02/2025,12:22:07.98,-513.18,-36.13,880.37,0.27,-0.53,-1.24,64.35,-50.70,-4.35,32.58,9.968,
07/02/2025,12:22:08.08,-521.48,-37.11,872.56,-0.08,-1.21,-1.08,67.05,-48.75,-4.35,32.39,9.969,
07/02/2025,12:22:08.18,-515.14,-35.16,876.95,0.48,-0.24,0.39,65.70,-48.60,-2.70,32.53,9.969,
07/02/2025,12:22:08.28,-519.04,-39.55,878.91,0.02,0.56,3.26,65.55,-48.30,-2.55,32.39,9.969,
07/02/2025,12:22:08.38,-513.67,-23.93,871.58,-0.06,-1.52,-1.71,64.80,-49.20,-2.85,32.58,9.969,
07/02/2025,12:22:08.48,-523.93,-35.16,869.14,-0.97,-1.13,-0.35,65.10,-49.20,-5.40,32.44,9.969,
07/02/2025,12:22:08.58,-521.48,-41.99,874.51,2.97,-0.89,0.91,65.40,-48.60,-1.95,32.53,9.964,
07/02/2025,12:22:08.68,-524.90,-39.06,881.84,0.63,-1.08,0.63,65.40,-47.40,-3.0,32.53,9.964,
07/02/2025,12:22:08.79,-512.70,-38.57,877.44,1.09,-1.74,0.21,65.55,-49.20,-3.60,32.25,9.965,
07/02/2025,12:22:08.89,-511.72,-34.18,870.61,-0.87,-0.94,1.03,65.70,-48.90,-2.70,32.58,9.965,
07/02/2025,12:22:08.99,-514.65,-24.41,871.58,-0.74,-0.61,-1.08,64.80,-48.75,-3.15,32.39,9.965,
07/02/2025,12:22:09.09,-527.83,-28.32,879.88,-3.21,1.89,0.85,65.85,-48.75,-2.10,32.39,9.965,
07/02/2025,12:22:09.19,-523.44,-25.39,878.42,-0.92,0.94,-0.53,66.30,-47.55,-2.55,32.29,9.965,
07/02/2025,12:22:09.29,-515.63,-40.53,865.72,-0.46,0.10,1.01,66.45,-50.40,-3.45,32.44,9.965,
07/02/2025,12:22:09.39,-521.48,-43.46,888.18,-1.64,-0.37,-3.43,65.70,-49.35,-3.0,32.58,9.966,
07/02/2025,12:22:09.49,-518.07,-37.60,882.32,-0.63,0.37,-2.70,65.40,-49.65,-2.70,32.44,9.966,
07/02/2025,12:22:09.59,-517.58,-38.09,871.58,-0.30,0.58,-0.08,65.40,-49.35,-2.70,32.39,9.966,
07/02/2025,12:22:09.69,-520.02,-47.85,872.07,-0.50,-0.92,0.53,66.0,-49.35,-3.0,32.77,9.966,
07/02/2025,12:22:09.79,-520.02,-40.04,870.12,0.15,-3.50,-0.15,64.95,-48.15,-3.0,32.58,9.962,
07/02/2025,12:22:09.89,-517.58,-34.18,878.42,1.90,0.27,3.14,64.35,-49.95,-3.15,32.25,9.962,
07/02/2025,12:22:09.99,-517.58,-32.71,873.54,0.63,0.24,3.69,66.75,-49.35,-3.0,32.44,9.962,
07/02/2025,12:22:10.10,-511.23,-45.41,872.56,0.89,-1.17,0.40,65.70,-49.65,-3.0,32.73,9.962,
07/02/2025,12:22:10.20,-520.51,-40.04,877.44,0.0,-0.21,0.61,64.35,-49.95,-4.65,32.39,9.962,
07/02/2025,12:22:10.30,-523.44,-40.04,867.19,-0.53,-1.20,0.05,65.10,-49.50,-3.90,32.53,9.962,
